step,time_days,date,dt_days,converged,nonlinear_iters,wall_s,well,status,qO_sm3d,qW_sm3d,qG_sm3d,bhp_bar
54,716.000,2001-08-17,7.000,1,2,4.80,T142X33,1,-2.381852,-0.080148,-0.000000,259.987603
54,716.000,2001-08-17,7.000,1,2,4.80,T142X34,1,-30.332005,-0.285995,-0.000000,241.423868
54,716.000,2001-08-17,7.000,1,2,4.80,T142X4,1,0.045318,-0.045318,-0.000000,249.644140
54,716.000,2001-08-17,7.000,1,2,4.80,T142X41,1,-0.116567,-3.343433,-0.000000,261.711707
54,716.000,2001-08-17,7.000,1,2,4.80,T142X51,1,-23.671664,-0.174336,-0.000000,242.408587
54,716.000,2001-08-17,7.000,1,2,4.80,T142X53,1,-21.049956,-0.190044,-0.000000,242.179532
54,716.000,2001-08-17,7.000,1,2,4.80,T142X6,1,-28.049135,-0.608865,-0.000000,240.311025
54,716.000,2001-08-17,7.000,1,2,4.80,T142X7,1,0.000000,78.097000,0.000000,257.001295
54,716.000,2001-08-17,7.000,1,2,4.80,T142X9,1,-27.464181,-0.797819,-0.000000,248.823946
55,719.000,2001-08-20,3.000,1,2,4.51,3-4-216,1,-42.752991,-9.712009,-0.000000,244.881809
55,719.000,2001-08-20,3.000,1,2,4.51,T142-1,1,-23.721470,-36.500530,-0.000000,217.090556
55,719.000,2001-08-20,3.000,1,2,4.51,T142-10,1,-13.559362,-0.092638,-0.000000,244.455685
55,719.000,2001-08-20,3.000,1,2,4.51,T142-11,1,-80.957080,-0.703920,-0.000000,239.416926
55,719.000,2001-08-20,3.000,1,2,4.51,T142-12,1,-22.784083,-0.170917,-0.000000,245.897687
55,719.000,2001-08-20,3.000,1,2,4.51,T142-13,1,-18.483006,-0.122994,-0.000000,242.649535
55,719.000,2001-08-20,3.000,1,2,4.51,T142-15,1,-71.249610,-0.877390,-0.000000,249.104305
55,719.000,2001-08-20,3.000,1,2,4.51,T142-16,1,-11.757792,-1.573208,-0.000000,256.143657
55,719.000,2001-08-20,3.000,1,2,4.51,T142-17,1,-19.066996,-11.634004,-0.000000,254.081311
55,719.000,2001-08-20,3.000,1,2,4.51,T142-18,1,-9.114917,-0.723083,-0.000000,258.473975
55,719.000,2001-08-20,3.000,1,2,4.51,T142-19,1,-38.293999,-0.347001,-0.000000,251.817162
55,719.000,2001-08-20,3.000,1,2,4.51,T142-2,1,-5.055586,-7.919414,-0.000000,255.386935
55,719.000,2001-08-20,3.000,1,2,4.51,T142-27,1,-4.388623,-18.370377,-0.000000,260.272651
55,719.000,2001-08-20,3.000,1,2,4.51,T142-28,1,-32.545118,-0.211882,-0.000000,230.456921
55,719.000,2001-08-20,3.000,1,2,4.51,T142-29,1,-24.500238,-0.227762,-0.000000,242.261018
55,719.000,2001-08-20,3.000,1,2,4.51,T142-3,1,-8.682952,-0.192048,-0.000000,259.292092
55,719.000,2001-08-20,3.000,1,2,4.51,T142-35,1,-37.026741,-1.756259,-0.000000,251.743912
55,719.000,2001-08-20,3.000,1,2,4.51,T142-36,1,-28.555774,-7.842226,-0.000000,255.147654
55,719.000,2001-08-20,3.000,1,2,4.51,T142-37,1,-5.308960,-1.333040,-0.000000,258.894471
55,719.000,2001-08-20,3.000,1,2,4.51,T142-39,1,-1.924722,-0.073278,-0.000000,259.934533
55,719.000,2001-08-20,3.000,1,2,4.51,T142-40,1,0.000000,-4.813000,-0.000000,263.643818
55,719.000,2001-08-20,3.000,1,2,4.51,T142-43,1,-9.786753,-0.058247,-0.000000,248.133326
55,719.000,2001-08-20,3.000,1,2,4.51,T142-5,1,-43.695369,-0.396631,-0.000000,246.465568
55,719.000,2001-08-20,3.000,1,2,4.51,T142-52,1,-30.990719,-0.230281,-0.000000,237.625927
55,719.000,2001-08-20,3.000,1,2,4.51,T142-8,1,-4.066046,-7.204954,-0.000000,260.570682
55,719.000,2001-08-20,3.000,1,2,4.51,T142X14,1,-37.506807,-2.943193,-0.000000,250.546643
55,719.000,2001-08-20,3.000,1,2,4.51,T142X20,1,-18.323667,-0.594333,-0.000000,249.413661
55,719.000,2001-08-20,3.000,1,2,4.51,T142X21,1,-6.544217,-0.049783,-0.000000,243.059490
55,719.000,2001-08-20,3.000,1,2,4.51,T142X22,1,-12.739748,-0.128252,-0.000000,246.099197
55,719.000,2001-08-20,3.000,1,2,4.51,T142X23,1,-9.856158,-0.060842,-0.000000,247.863512
55,719.000,2001-08-20,3.000,1,2,4.51,T142X25,1,0.000000,18.935000,0.000000,254.231168
55,719.000,2001-08-20,3.000,1,2,4.51,T142X26,1,-13.124133,-0.063867,-0.000000,255.879355
55,719.000,2001-08-20,3.000,1,2,4.51,T142X31,1,-9.891696,-0.088304,-0.000000,242.715068
55,719.000,2001-08-20,3.000,1,2,4.51,T142X33,1,-2.375391,-0.086609,-0.000000,259.903525
55,719.000,2001-08-20,3.000,1,2,4.51,T142X34,1,-30.329467,-0.288533,-0.000000,241.316166
55,719.000,2001-08-20,3.000,1,2,4.51,T142X4,1,0.010105,-0.010105,-0.000000,249.568515
55,719.000,2001-08-20,3.000,1,2,4.51,T142X41,1,-0.116204,-3.343796,-0.000000,261.628594
55,719.000,2001-08-20,3.000,1,2,4.51,T142X51,1,-23.669879,-0.176121,-0.000000,242.293675
55,719.000,2001-08-20,3.000,1,2,4.51,T142X53,1,-21.048143,-0.191857,-0.000000,242.059605
55,719.000,2001-08-20,3.000,1,2,4.51,T142X6,1,-28.040574,-0.617426,-0.000000,240.230977
55,719.000,2001-08-20,3.000,1,2,4.51,T142X7,1,0.000000,78.097000,0.000000,256.695912
55,719.000,2001-08-20,3.000,1,2,4.51,T142X9,1,-27.462324,-0.799676,-0.000000,248.749451
56,731.000,2001-09-01,12.000,1,3,6.79,3-4-216,1,-42.709716,-9.755284,-0.000000,244.632738
56,731.000,2001-09-01,12.000,1,3,6.79,T142-1,1,-23.585406,-36.636594,-0.000000,216.789263
56,731.000,2001-09-01,12.000,1,3,6.79,T142-10,1,-13.556706,-0.095294,-0.000000,244.069312
56,731.000,2001-09-01,12.000,1,3,6.79,T142-11,1,-80.937288,-0.723712,-0.000000,239.062750
56,731.000,2001-09-01,12.000,1,3,6.79,T142-12,1,-22.779423,-0.175577,-0.000000,245.546073
56,731.000,2001-09-01,12.000,1,3,6.79,T142-13,1,-18.480177,-0.125823,-0.000000,242.325140
56,731.000,2001-09-01,12.000,1,3,6.79,T142-15,1,-71.163696,-0.963304,-0.000000,248.745744
56,731.000,2001-09-01,12.000,1,3,6.79,T142-16,1,-11.743918,-1.587082,-0.000000,255.808662
56,731.000,2001-09-01,12.000,1,3,6.79,T142-17,1,-18.749794,-11.951206,-0.000000,253.745935
56,731.000,2001-09-01,12.000,1,3,6.79,T142-18,1,-9.099239,-0.738761,-0.000000,258.107921
56,731.000,2001-09-01,12.000,1,3,6.79,T142-19,1,-38.282904,-0.358096,-0.000000,251.446401
56,731.000,2001-09-01,12.000,1,3,6.79,T142-2,1,-5.047265,-7.927735,-0.000000,255.064673
56,731.000,2001-09-01,12.000,1,3,6.79,T142-27,1,-4.098219,-18.660781,-0.000000,260.023863
56,731.000,2001-09-01,12.000,1,3,6.79,T142-28,1,-32.539013,-0.217987,-0.000000,230.094835
56,731.000,2001-09-01,12.000,1,3,6.79,T142-29,1,-24.491843,-0.236157,-0.000000,241.896503
56,731.000,2001-09-01,12.000,1,3,6.79,T142-3,1,-8.681998,-0.193002,-0.000000,258.950421
56,731.000,2001-09-01,12.000,1,3,6.79,T142-35,1,-36.808537,-1.974463,-0.000000,251.381460
56,731.000,2001-09-01,12.000,1,3,6.79,T142-36,1,-27.409033,-8.988967,-0.000000,254.820022
56,731.000,2001-09-01,12.000,1,3,6.79,T142-37,1,-5.172993,-1.469007,-0.000000,258.558697
56,731.000,2001-09-01,12.000,1,3,6.79,T142-38,1,-0.000986,0.000986,-0.000000,260.657145
56,731.000,2001-09-01,12.000,1,3,6.79,T142-39,1,-1.913890,-0.084110,-0.000000,259.600911
56,731.000,2001-09-01,12.000,1,3,6.79,T142-40,1,0.000000,-4.813000,-0.000000,263.307901
56,731.000,2001-09-01,12.000,1,3,6.79,T142-43,1,-9.784150,-0.060850,-0.000000,247.704831
56,731.000,2001-09-01,12.000,1,3,6.79,T142-5,1,-43.683171,-0.408829,-0.000000,246.101247
56,731.000,2001-09-01,12.000,1,3,6.79,T142-52,1,-30.983905,-0.237095,-0.000000,237.196763
56,731.000,2001-09-01,12.000,1,3,6.79,T142-8,1,-4.095593,-7.175407,-0.000000,260.228365
56,731.000,2001-09-01,12.000,1,3,6.79,T142X14,1,-37.189469,-3.260531,-0.000000,250.134635
56,731.000,2001-09-01,12.000,1,3,6.79,T142X20,1,-18.283563,-0.634437,-0.000000,249.192546
56,731.000,2001-09-01,12.000,1,3,6.79,T142X21,1,-6.541909,-0.052091,-0.000000,242.599116
56,731.000,2001-09-01,12.000,1,3,6.79,T142X22,1,-12.736033,-0.131967,-0.000000,245.810334
56,731.000,2001-09-01,12.000,1,3,6.79,T142X23,1,-9.854481,-0.062519,-0.000000,247.518218
56,731.000,2001-09-01,12.000,1,3,6.79,T142X25,1,0.000000,18.935000,0.000000,253.832618
56,731.000,2001-09-01,12.000,1,3,6.79,T142X26,1,-13.122493,-0.065507,-0.000000,255.537701
56,731.000,2001-09-01,12.000,1,3,6.79,T142X31,1,-9.888472,-0.091528,-0.000000,242.320895
56,731.000,2001-09-01,12.000,1,3,6.79,T142X33,1,-2.345069,-0.116931,-0.000000,259.566463
56,731.000,2001-09-01,12.000,1,3,6.79,T142X34,1,-30.319960,-0.298040,-0.000000,240.912113
56,731.000,2001-09-01,12.000,1,3,6.79,T142X4,1,-0.000000,0.000000,-0.000000,252.120362
56,731.000,2001-09-01,12.000,1,3,6.79,T142X41,1,-0.114840,-3.345160,-0.000000,261.294939
56,731.000,2001-09-01,12.000,1,3,6.79,T142X51,1,-23.663373,-0.182627,-0.000000,241.867957
56,731.000,2001-09-01,12.000,1,3,6.79,T142X53,1,-21.041459,-0.198541,-0.000000,241.625335
56,731.000,2001-09-01,12.000,1,3,6.79,T142X6,1,-28.002823,-0.655177,-0.000000,239.899921
56,731.000,2001-09-01,12.000,1,3,6.79,T142X7,1,0.000000,78.097000,0.000000,255.829213
56,731.000,2001-09-01,12.000,1,3,6.79,T142X9,1,-27.444855,-0.817145,-0.000000,248.474246
57,734.000,2001-09-04,3.000,1,3,6.25,3-4-216,1,-41.582245,-9.504755,-0.000000,244.804600
57,734.000,2001-09-04,3.000,1,3,6.25,T142-1,1,-25.524958,-39.817042,-0.000000,213.982376
57,734.000,2001-09-04,3.000,1,3,6.25,T142-10,1,-11.448506,-0.080494,-0.000000,244.179150
57,734.000,2001-09-04,3.000,1,3,6.25,T142-11,1,-81.221228,-0.730772,-0.000000,238.961800
57,734.000,2001-09-04,3.000,1,3,6.25,T142-12,1,-21.308250,-0.164750,-0.000000,245.581145
57,734.000,2001-09-04,3.000,1,3,6.25,T142-13,1,-16.572710,-0.112290,-0.000000,242.532109
57,734.000,2001-09-04,3.000,1,3,6.25,T142-15,1,-65.713590,-0.905410,-0.000000,249.048611
57,734.000,2001-09-04,3.000,1,3,6.25,T142-16,1,-8.872729,-1.208271,-0.000000,255.980517
57,734.000,2001-09-04,3.000,1,3,6.25,T142-17,1,-13.354514,-8.556486,-0.000000,254.320204
57,734.000,2001-09-04,3.000,1,3,6.25,T142-18,1,-18.778323,-1.171677,-0.000000,257.213119
57,734.000,2001-09-04,3.000,1,3,6.25,T142-19,1,-34.009045,-0.318955,-0.000000,251.640363
57,734.000,2001-09-04,3.000,1,3,6.25,T142-2,1,-4.243821,-6.658179,-0.000000,255.100357
57,734.000,2001-09-04,3.000,1,3,6.25,T142-27,1,-3.863848,-17.956152,-0.000000,260.126057
57,734.000,2001-09-04,3.000,1,3,6.25,T142-28,1,-30.989115,-0.207885,-0.000000,230.766929
57,734.000,2001-09-04,3.000,1,3,6.25,T142-29,1,-20.839085,-0.201915,-0.000000,242.031586
57,734.000,2001-09-04,3.000,1,3,6.25,T142-3,1,-11.911597,-0.257403,-0.000000,258.640280
57,734.000,2001-09-04,3.000,1,3,6.25,T142-35,1,-39.285531,-2.172469,-0.000000,250.809607
57,734.000,2001-09-04,3.000,1,3,6.25,T142-36,1,-19.180422,-6.545578,-0.000000,256.242900
57,734.000,2001-09-04,3.000,1,3,6.25,T142-37,1,-9.020170,-2.709830,-0.000000,257.527349
57,734.000,2001-09-04,3.000,1,3,6.25,T142-38,1,-0.414908,-0.734092,-0.000000,260.552673
57,734.000,2001-09-04,3.000,1,3,6.25,T142-39,1,-1.052711,-0.048289,-0.000000,259.638548
57,734.000,2001-09-04,3.000,1,3,6.25,T142-40,1,-0.000000,-1.594000,-0.000000,263.285191
57,734.000,2001-09-04,3.000,1,3,6.25,T142-43,1,-16.042115,-0.102885,-0.000000,246.671071
57,734.000,2001-09-04,3.000,1,3,6.25,T142-5,1,-42.291373,-0.397627,-0.000000,246.124012
57,734.000,2001-09-04,3.000,1,3,6.25,T142-52,1,-31.506954,-0.243046,-0.000000,237.032726
57,734.000,2001-09-04,3.000,1,3,6.25,T142-54,1,-20.644656,-0.205344,-0.000000,255.380088
57,734.000,2001-09-04,3.000,1,3,6.25,T142-57,1,-4.983238,-0.048762,-0.000000,249.327264
57,734.000,2001-09-04,3.000,1,3,6.25,T142-8,1,-2.313376,-4.016624,-0.000000,260.739323
57,734.000,2001-09-04,3.000,1,3,6.25,T142X14,1,-36.111528,-3.248472,-0.000000,250.315784
57,734.000,2001-09-04,3.000,1,3,6.25,T142X20,1,-15.425440,-0.534560,-0.000000,249.361208
57,734.000,2001-09-04,3.000,1,3,6.25,T142X21,1,-4.918785,-0.039215,-0.000000,243.056110
57,734.000,2001-09-04,3.000,1,3,6.25,T142X22,1,-9.733504,-0.100496,-0.000000,246.239481
57,734.000,2001-09-04,3.000,1,3,6.25,T142X23,1,-7.136231,-0.041769,-0.000000,248.056439
57,734.000,2001-09-04,3.000,1,3,6.25,T142X25,1,-0.000023,0.367023,0.000000,252.866875
57,734.000,2001-09-04,3.000,1,3,6.25,T142X26,1,-15.686085,-0.077915,-0.000000,255.272944
57,734.000,2001-09-04,3.000,1,3,6.25,T142X31,1,-7.955090,-0.073910,-0.000000,242.377104
57,734.000,2001-09-04,3.000,1,3,6.25,T142X33,1,-2.523354,-0.133646,-0.000000,259.417508
57,734.000,2001-09-04,3.000,1,3,6.25,T142X34,1,-27.248298,-0.265702,-0.000000,241.778888
57,734.000,2001-09-04,3.000,1,3,6.25,T142X4,1,0.000000,-0.000000,-0.000000,252.049605
57,734.000,2001-09-04,3.000,1,3,6.25,T142X41,1,-0.229459,-6.979541,-0.000000,261.075098
57,734.000,2001-09-04,3.000,1,3,6.25,T142X51,1,-24.194495,-0.188505,-0.000000,241.729506
57,734.000,2001-09-04,3.000,1,3,6.25,T142X53,1,-16.895833,-0.157167,-0.000000,242.355126
57,734.000,2001-09-04,3.000,1,3,6.25,T142X6,1,-27.990615,-0.665385,-0.000000,239.800705
57,734.000,2001-09-04,3.000,1,3,6.25,T142X7,1,0.000000,73.067000,0.000000,255.334103
57,734.000,2001-09-04,3.000,1,3,6.25,T142X9,1,-27.000009,-0.807991,-0.000000,248.431402
58,744.000,2001-09-14,10.000,1,4,8.25,3-4-216,1,-41.478531,-9.608469,-0.000000,244.492561
58,744.000,2001-09-14,10.000,1,4,8.25,T142-1,1,-25.448317,-39.893683,-0.000000,213.737898
58,744.000,2001-09-14,10.000,1,4,8.25,T142-10,1,-11.446909,-0.082091,-0.000000,243.879690
58,744.000,2001-09-14,10.000,1,4,8.25,T142-11,1,-81.205290,-0.746710,-0.000000,238.676286
58,744.000,2001-09-14,10.000,1,4,8.25,T142-12,1,-21.304805,-0.168195,-0.000000,245.288479
58,744.000,2001-09-14,10.000,1,4,8.25,T142-13,1,-16.570470,-0.114530,-0.000000,242.257679
58,744.000,2001-09-14,10.000,1,4,8.25,T142-15,1,-65.633186,-0.985814,-0.000000,248.744843
58,744.000,2001-09-14,10.000,1,4,8.25,T142-16,1,-8.852124,-1.228876,-0.000000,255.684949
58,744.000,2001-09-14,10.000,1,4,8.25,T142-17,1,-13.211940,-8.699060,-0.000000,254.035116
58,744.000,2001-09-14,10.000,1,4,8.25,T142-18,1,-18.746655,-1.203345,-0.000000,256.911657
58,744.000,2001-09-14,10.000,1,4,8.25,T142-19,1,-34.001086,-0.326914,-0.000000,251.318377
58,744.000,2001-09-14,10.000,1,4,8.25,T142-2,1,-4.249153,-6.652847,-0.000000,254.803640
58,744.000,2001-09-14,10.000,1,4,8.25,T142-27,1,-3.668431,-18.151569,-0.000000,259.893945
58,744.000,2001-09-14,10.000,1,4,8.25,T142-28,1,-30.984263,-0.212737,-0.000000,230.468823
58,744.000,2001-09-14,10.000,1,4,8.25,T142-29,1,-20.833180,-0.207820,-0.000000,241.731804
58,744.000,2001-09-14,10.000,1,4,8.25,T142-3,1,-11.905764,-0.263236,-0.000000,258.344464
58,744.000,2001-09-14,10.000,1,4,8.25,T142-35,1,-39.053973,-2.404027,-0.000000,250.485865
58,744.000,2001-09-14,10.000,1,4,8.25,T142-36,1,-18.619585,-7.106415,-0.000000,255.966881
58,744.000,2001-09-14,10.000,1,4,8.25,T142-37,1,-8.675858,-3.054142,-0.000000,257.249814
58,744.000,2001-09-14,10.000,1,4,8.25,T142-38,1,-0.406396,-0.742604,-0.000000,260.225035
58,744.000,2001-09-14,10.000,1,4,8.25,T142-39,1,-1.049120,-0.051880,-0.000000,259.348585
58,744.000,2001-09-14,10.000,1,4,8.25,T142-40,1,0.000000,-1.594000,-0.000000,262.997614
58,744.000,2001-09-14,10.000,1,4,8.25,T142-43,1,-16.055883,-0.089117,-0.000000,247.708434
58,744.000,2001-09-14,10.000,1,4,8.25,T142-5,1,-42.282002,-0.406998,-0.000000,245.827110
58,744.000,2001-09-14,10.000,1,4,8.25,T142-52,1,-31.501652,-0.248348,-0.000000,236.703110
58,744.000,2001-09-14,10.000,1,4,8.25,T142-54,1,-20.638764,-0.211236,-0.000000,255.043074
58,744.000,2001-09-14,10.000,1,4,8.25,T142-57,1,-4.982074,-0.049926,-0.000000,248.995138
58,744.000,2001-09-14,10.000,1,4,8.25,T142-8,1,-2.364135,-3.965865,-0.000000,260.445374
58,744.000,2001-09-14,10.000,1,4,8.25,T142X14,1,-35.844984,-3.515016,-0.000000,249.968427
58,744.000,2001-09-14,10.000,1,4,8.25,T142X20,1,-15.416675,-0.543325,-0.000000,249.019978
58,744.000,2001-09-14,10.000,1,4,8.25,T142X21,1,-4.918513,-0.039487,-0.000000,242.943522
58,744.000,2001-09-14,10.000,1,4,8.25,T142X22,1,-9.731052,-0.102948,-0.000000,245.985435
58,744.000,2001-09-14,10.000,1,4,8.25,T142X23,1,-7.135484,-0.042516,-0.000000,247.799599
58,744.000,2001-09-14,10.000,1,4,8.25,T142X25,1,0.000036,0.366964,0.000000,252.566098
58,744.000,2001-09-14,10.000,1,4,8.25,T142X26,1,-15.684329,-0.079671,-0.000000,254.971073
58,744.000,2001-09-14,10.000,1,4,8.25,T142X31,1,-7.953172,-0.075828,-0.000000,242.078599
58,744.000,2001-09-14,10.000,1,4,8.25,T142X33,1,-2.497112,-0.159888,-0.000000,259.121288
58,744.000,2001-09-14,10.000,1,4,8.25,T142X34,1,-27.240875,-0.273125,-0.000000,241.475805
58,744.000,2001-09-14,10.000,1,4,8.25,T142X4,1,-0.000208,0.000208,-0.000000,248.931504
58,744.000,2001-09-14,10.000,1,4,8.25,T142X41,1,-0.227322,-6.981678,-0.000000,260.786645
58,744.000,2001-09-14,10.000,1,4,8.25,T142X51,1,-24.189039,-0.193961,-0.000000,241.379488
58,744.000,2001-09-14,10.000,1,4,8.25,T142X53,1,-16.892268,-0.160732,-0.000000,242.075524
58,744.000,2001-09-14,10.000,1,4,8.25,T142X6,1,-27.956328,-0.699672,-0.000000,239.487813
58,744.000,2001-09-14,10.000,1,4,8.25,T142X7,1,0.000000,73.067000,0.000000,254.798823
58,744.000,2001-09-14,10.000,1,4,8.25,T142X9,1,-26.987168,-0.820832,-0.000000,248.119305
59,749.000,2001-09-19,5.000,1,2,4.56,3-4-216,1,-41.424094,-9.662906,-0.000000,244.339042
59,749.000,2001-09-19,5.000,1,2,4.56,T142-1,1,-25.434806,-39.907194,-0.000000,213.604148
59,749.000,2001-09-19,5.000,1,2,4.56,T142-10,1,-11.446083,-0.082917,-0.000000,243.725776
59,749.000,2001-09-19,5.000,1,2,4.56,T142-11,1,-81.196958,-0.755042,-0.000000,238.528485
59,749.000,2001-09-19,5.000,1,2,4.56,T142-12,1,-21.303046,-0.169954,-0.000000,245.138990
59,749.000,2001-09-19,5.000,1,2,4.56,T142-13,1,-16.569269,-0.115731,-0.000000,242.113360
59,749.000,2001-09-19,5.000,1,2,4.56,T142-15,1,-65.590012,-1.028988,-0.000000,248.590251
59,749.000,2001-09-19,5.000,1,2,4.56,T142-16,1,-8.843108,-1.237892,-0.000000,255.534526
59,749.000,2001-09-19,5.000,1,2,4.56,T142-17,1,-13.144505,-8.766495,-0.000000,253.885686
59,749.000,2001-09-19,5.000,1,2,4.56,T142-18,1,-18.730431,-1.219569,-0.000000,256.760907
59,749.000,2001-09-19,5.000,1,2,4.56,T142-19,1,-33.997236,-0.330764,-0.000000,251.161672
59,749.000,2001-09-19,5.000,1,2,4.56,T142-2,1,-4.249655,-6.652345,-0.000000,254.654589
59,749.000,2001-09-19,5.000,1,2,4.56,T142-27,1,-12.397851,-9.422149,-0.000000,261.875248
59,749.000,2001-09-19,5.000,1,2,4.56,T142-28,1,-30.981805,-0.215195,-0.000000,230.316431
59,749.000,2001-09-19,5.000,1,2,4.56,T142-29,1,-20.830208,-0.210792,-0.000000,241.579130
59,749.000,2001-09-19,5.000,1,2,4.56,T142-3,1,-11.901021,-0.267979,-0.000000,258.193487
59,749.000,2001-09-19,5.000,1,2,4.56,T142-35,1,-38.933776,-2.524224,-0.000000,250.322360
59,749.000,2001-09-19,5.000,1,2,4.56,T142-36,1,-18.352269,-7.373731,-0.000000,255.822303
59,749.000,2001-09-19,5.000,1,2,4.56,T142-37,1,-8.504179,-3.225821,-0.000000,257.107045
59,749.000,2001-09-19,5.000,1,2,4.56,T142-38,1,-0.404043,-0.744957,-0.000000,260.075013
59,749.000,2001-09-19,5.000,1,2,4.56,T142-39,1,-1.047605,-0.053395,-0.000000,259.201974
59,749.000,2001-09-19,5.000,1,2,4.56,T142-40,1,0.000000,-1.594000,-0.000000,262.853173
59,749.000,2001-09-19,5.000,1,2,4.56,T142-43,1,-16.054752,-0.090248,-0.000000,247.537243
59,749.000,2001-09-19,5.000,1,2,4.56,T142-5,1,-42.277224,-0.411776,-0.000000,245.675145
59,749.000,2001-09-19,5.000,1,2,4.56,T142-52,1,-31.498979,-0.251021,-0.000000,236.539668
59,749.000,2001-09-19,5.000,1,2,4.56,T142-54,1,-20.636113,-0.213887,-0.000000,254.889652
59,749.000,2001-09-19,5.000,1,2,4.56,T142-57,1,-4.981528,-0.050472,-0.000000,248.833245
59,749.000,2001-09-19,5.000,1,2,4.56,T142-8,1,-2.389367,-3.940633,-0.000000,260.300608
59,749.000,2001-09-19,5.000,1,2,4.56,T142X14,1,-35.708461,-3.651539,-0.000000,249.793479
59,749.000,2001-09-19,5.000,1,2,4.56,T142X20,1,-15.411419,-0.548581,-0.000000,248.858748
59,749.000,2001-09-19,5.000,1,2,4.56,T142X21,1,-4.918251,-0.039749,-0.000000,242.857491
59,749.000,2001-09-19,5.000,1,2,4.56,T142X22,1,-9.729729,-0.104271,-0.000000,245.846813
59,749.000,2001-09-19,5.000,1,2,4.56,T142X23,1,-7.135115,-0.042885,-0.000000,247.660756
59,749.000,2001-09-19,5.000,1,2,4.56,T142X25,1,0.000000,0.367000,0.000000,252.415264
59,749.000,2001-09-19,5.000,1,2,4.56,T142X26,1,-15.683467,-0.080533,-0.000000,254.820703
59,749.000,2001-09-19,5.000,1,2,4.56,T142X31,1,-7.952186,-0.076814,-0.000000,241.925413
59,749.000,2001-09-19,5.000,1,2,4.56,T142X33,1,-2.483763,-0.173237,-0.000000,258.971861
59,749.000,2001-09-19,5.000,1,2,4.56,T142X34,1,-27.237191,-0.276809,-0.000000,241.317007
59,749.000,2001-09-19,5.000,1,2,4.56,T142X4,1,0.033894,-0.033894,-0.000000,248.791875
59,749.000,2001-09-19,5.000,1,2,4.56,T142X41,1,-0.226266,-6.982734,-0.000000,260.642470
59,749.000,2001-09-19,5.000,1,2,4.56,T142X51,1,-24.186450,-0.196550,-0.000000,241.210980
59,749.000,2001-09-19,5.000,1,2,4.56,T142X53,1,-16.890207,-0.162793,-0.000000,241.916201
59,749.000,2001-09-19,5.000,1,2,4.56,T142X6,1,-27.939165,-0.716835,-0.000000,239.332000
59,749.000,2001-09-19,5.000,1,2,4.56,T142X7,1,0.000000,73.067000,0.000000,254.530446
59,749.000,2001-09-19,5.000,1,2,4.56,T142X9,1,-26.981406,-0.826594,-0.000000,247.964738
60,750.000,2001-09-20,1.000,1,2,4.67,3-4-216,1,-41.413246,-9.673754,-0.000000,244.308533
60,750.000,2001-09-20,1.000,1,2,4.67,T142-1,1,-25.432976,-39.909024,-0.000000,213.576930
60,750.000,2001-09-20,1.000,1,2,4.67,T142-10,1,-11.445917,-0.083083,-0.000000,243.694876
60,750.000,2001-09-20,1.000,1,2,4.67,T142-11,1,-81.195277,-0.756723,-0.000000,238.498743
60,750.000,2001-09-20,1.000,1,2,4.67,T142-12,1,-21.302693,-0.170307,-0.000000,245.108991
60,750.000,2001-09-20,1.000,1,2,4.67,T142-13,1,-16.569026,-0.115974,-0.000000,242.084280
60,750.000,2001-09-20,1.000,1,2,4.67,T142-15,1,-65.581253,-1.037747,-0.000000,248.559353
60,750.000,2001-09-20,1.000,1,2,4.67,T142-16,1,-8.841360,-1.239640,-0.000000,255.504637
60,750.000,2001-09-20,1.000,1,2,4.67,T142-17,1,-13.130538,-8.780462,-0.000000,253.855813
60,750.000,2001-09-20,1.000,1,2,4.67,T142-18,1,-18.727263,-1.222737,-0.000000,256.730734
60,750.000,2001-09-20,1.000,1,2,4.67,T142-19,1,-33.996471,-0.331529,-0.000000,251.130492
60,750.000,2001-09-20,1.000,1,2,4.67,T142-2,1,-4.249842,-6.652158,-0.000000,254.624771
60,750.000,2001-09-20,1.000,1,2,4.67,T142-27,1,-12.342420,-9.477580,-0.000000,261.837679
60,750.000,2001-09-20,1.000,1,2,4.67,T142-28,1,-30.981313,-0.215687,-0.000000,230.285870
60,750.000,2001-09-20,1.000,1,2,4.67,T142-29,1,-20.829614,-0.211386,-0.000000,241.548518
60,750.000,2001-09-20,1.000,1,2,4.67,T142-3,1,-11.899939,-0.269061,-0.000000,258.163884
60,750.000,2001-09-20,1.000,1,2,4.67,T142-35,1,-38.909805,-2.548195,-0.000000,250.288918
60,750.000,2001-09-20,1.000,1,2,4.67,T142-36,1,-18.299259,-7.426741,-0.000000,255.793097
60,750.000,2001-09-20,1.000,1,2,4.67,T142-37,1,-8.469665,-3.260335,-0.000000,257.077893
60,750.000,2001-09-20,1.000,1,2,4.67,T142-38,1,-0.403157,-0.745843,-0.000000,260.045324
60,750.000,2001-09-20,1.000,1,2,4.67,T142-39,1,-1.047425,-0.053575,-0.000000,259.172520
60,750.000,2001-09-20,1.000,1,2,4.67,T142-40,1,0.000000,-1.594000,-0.000000,262.824268
60,750.000,2001-09-20,1.000,1,2,4.67,T142-43,1,-16.054537,-0.090463,-0.000000,247.503290
60,750.000,2001-09-20,1.000,1,2,4.67,T142-5,1,-42.276266,-0.412734,-0.000000,245.644661
60,750.000,2001-09-20,1.000,1,2,4.67,T142-52,1,-31.498443,-0.251557,-0.000000,236.507016
