step,time_days,date,dt_days,converged,nonlinear_iters,wall_s,well,status,qO_sm3d,qW_sm3d,qG_sm3d,bhp_bar
1,30.000,1999-10-01,30.000,1,41,106.84,3-4-216,1,-42.266302,-0.044698,-0.000000,259.085785
2,61.000,1999-11-01,31.000,1,6,15.16,3-4-216,1,-79.374502,-0.147498,-0.000000,252.835134
3,91.000,1999-12-01,30.000,1,4,10.04,3-4-216,1,-78.374695,-0.135305,-0.000000,252.822798
4,119.000,1999-12-29,28.000,1,3,7.91,3-4-216,1,-80.410738,-0.145262,-0.000000,252.376084
5,122.000,2000-01-01,3.000,1,2,5.47,3-4-216,1,-80.410458,-0.145542,-0.000000,252.362881
5,122.000,2000-01-01,3.000,1,2,5.47,T142-2,1,-0.000629,0.000629,-0.000000,267.151565
6,153.000,2000-02-01,31.000,1,7,15.71,3-4-216,1,-81.343127,-0.174873,-0.000000,251.993748
6,153.000,2000-02-01,31.000,1,7,15.71,T142-2,1,-25.354038,-4.252962,-0.000000,264.955028
7,177.000,2000-02-25,24.000,1,4,9.57,3-4-216,1,-106.619451,-0.367549,-0.000000,247.576009
7,177.000,2000-02-25,24.000,1,4,9.57,T142-1,1,-5.199384,-0.003616,-0.000000,257.360608
7,177.000,2000-02-25,24.000,1,4,9.57,T142-2,1,-29.248094,-7.939906,-0.000000,264.188681
7,177.000,2000-02-25,24.000,1,4,9.57,T142X9,1,-21.264041,-0.017959,-0.000000,260.020676
8,182.000,2000-03-01,5.000,1,2,5.23,3-4-216,1,-106.605159,-0.381841,-0.000000,247.501460
8,182.000,2000-03-01,5.000,1,2,5.23,T142-1,1,-5.199259,-0.003741,-0.000000,257.323305
8,182.000,2000-03-01,5.000,1,2,5.23,T142-2,1,-28.658814,-8.529186,-0.000000,264.149528
8,182.000,2000-03-01,5.000,1,2,5.23,T142X4,1,0.000013,-0.000013,-0.000000,262.794975
8,182.000,2000-03-01,5.000,1,2,5.23,T142X9,1,-21.263237,-0.018763,-0.000000,259.961115
9,205.000,2000-03-24,23.000,1,5,12.39,3-4-216,1,-136.091446,-0.889554,-0.000000,242.084149
9,205.000,2000-03-24,23.000,1,5,12.39,T142-1,1,-31.991085,-15.017915,-0.000000,231.608756
9,205.000,2000-03-24,23.000,1,5,12.39,T142-2,1,-25.217787,-11.175213,-0.000000,263.820559
9,205.000,2000-03-24,23.000,1,5,12.39,T142X4,1,-0.000000,0.000000,-0.000000,262.069003
9,205.000,2000-03-24,23.000,1,5,12.39,T142X9,1,-80.849618,-0.312382,-0.000000,254.792766
10,210.000,2000-03-29,5.000,1,2,5.22,3-4-216,1,-136.018754,-0.962246,-0.000000,241.950909
10,210.000,2000-03-29,5.000,1,2,5.22,T142-1,1,-29.481975,-17.527025,-0.000000,232.050058
10,210.000,2000-03-29,5.000,1,2,5.22,T142-2,1,-24.595496,-11.797504,-0.000000,263.754143
10,210.000,2000-03-29,5.000,1,2,5.22,T142-8,1,0.000000,-0.000000,-0.000000,272.336426
10,210.000,2000-03-29,5.000,1,2,5.22,T142X4,1,0.000056,-0.000056,-0.000000,261.939158
10,210.000,2000-03-29,5.000,1,2,5.22,T142X9,1,-80.807285,-0.354715,-0.000000,254.671851
11,213.000,2000-04-01,3.000,1,2,5.19,3-4-216,1,-135.971481,-1.009519,-0.000000,241.886271
11,213.000,2000-04-01,3.000,1,2,5.19,T142-1,1,-28.390648,-18.618352,-0.000000,232.231694
11,213.000,2000-04-01,3.000,1,2,5.19,T142-2,1,-24.238267,-12.154733,-0.000000,263.718248
11,213.000,2000-04-01,3.000,1,2,5.19,T142-8,1,0.000000,-0.000000,-0.000000,272.306520
11,213.000,2000-04-01,3.000,1,2,5.19,T142X4,1,0.000045,-0.000045,-0.000000,261.870926
11,213.000,2000-04-01,3.000,1,2,5.19,T142X6,1,0.000000,-0.000000,-0.000000,261.818689
11,213.000,2000-04-01,3.000,1,2,5.19,T142X9,1,-80.781261,-0.380739,-0.000000,254.612271
12,238.000,2000-04-26,25.000,1,6,14.61,3-4-216,1,-143.225839,-2.041161,-0.000000,239.973360
12,238.000,2000-04-26,25.000,1,6,14.61,T142-1,1,-24.234386,-21.032614,-0.000000,233.242277
12,238.000,2000-04-26,25.000,1,6,14.61,T142-2,1,-17.531224,-11.492776,-0.000000,263.860862
12,238.000,2000-04-26,25.000,1,6,14.61,T142-3,1,0.000000,-0.000000,-0.000000,270.626753
12,238.000,2000-04-26,25.000,1,6,14.61,T142-8,1,-23.793090,-21.733910,-0.000000,264.234130
12,238.000,2000-04-26,25.000,1,6,14.61,T142X4,1,-0.000000,0.000000,-0.000000,261.380015
12,238.000,2000-04-26,25.000,1,6,14.61,T142X6,1,-50.352911,-0.117089,-0.000000,242.459255
12,238.000,2000-04-26,25.000,1,6,14.61,T142X9,1,-71.156103,-0.519897,-0.000000,254.815299
13,243.000,2000-05-01,5.000,1,2,5.35,3-4-216,1,-143.012979,-2.254021,-0.000000,239.851451
13,243.000,2000-05-01,5.000,1,2,5.35,T142-1,1,-23.791388,-21.475612,-0.000000,233.177343
13,243.000,2000-05-01,5.000,1,2,5.35,T142-12,1,0.000000,-0.000000,-0.000000,258.839164
13,243.000,2000-05-01,5.000,1,2,5.35,T142-2,1,-17.177160,-11.846840,-0.000000,263.789222
13,243.000,2000-05-01,5.000,1,2,5.35,T142-3,1,0.000000,-0.000000,-0.000000,270.557010
13,243.000,2000-05-01,5.000,1,2,5.35,T142-8,1,-21.828981,-23.698019,-0.000000,264.211981
13,243.000,2000-05-01,5.000,1,2,5.35,T142X4,1,0.000118,-0.000118,-0.000000,261.287704
13,243.000,2000-05-01,5.000,1,2,5.35,T142X6,1,-50.353138,-0.116862,-0.000000,242.355828
13,243.000,2000-05-01,5.000,1,2,5.35,T142X9,1,-71.106654,-0.569346,-0.000000,254.722270
14,274.000,2000-06-01,31.000,1,3,7.82,3-4-216,1,-135.300566,-4.353434,-0.000000,240.006918
14,274.000,2000-06-01,31.000,1,3,7.82,T142-1,1,-19.890559,-20.102441,-0.000000,235.792771
14,274.000,2000-06-01,31.000,1,3,7.82,T142-12,1,-43.140822,-0.069178,-0.000000,254.625845
14,274.000,2000-06-01,31.000,1,3,7.82,T142-2,1,-12.360773,-10.451227,-0.000000,263.821349
14,274.000,2000-06-01,31.000,1,3,7.82,T142-3,1,-14.188467,-0.025533,-0.000000,266.936221
14,274.000,2000-06-01,31.000,1,3,7.82,T142-8,1,-13.452953,-22.298047,-0.000000,265.830173
14,274.000,2000-06-01,31.000,1,3,7.82,T142X4,1,-0.000002,0.000002,-0.000000,260.860910
14,274.000,2000-06-01,31.000,1,3,7.82,T142X6,1,-44.502334,-0.124666,-0.000000,243.952319
14,274.000,2000-06-01,31.000,1,3,7.82,T142X9,1,-64.647122,-0.759878,-0.000000,254.740100
15,304.000,2000-07-01,30.000,1,4,10.92,3-4-216,1,-126.284890,-6.901110,-0.000000,240.262928
15,304.000,2000-07-01,30.000,1,4,10.92,T142-1,1,-17.913430,-18.808570,-0.000000,237.269304
15,304.000,2000-07-01,30.000,1,4,10.92,T142-10,1,-22.360658,-0.027342,-0.000000,253.551108
15,304.000,2000-07-01,30.000,1,4,10.92,T142-12,1,-41.792627,-0.085373,-0.000000,254.023554
15,304.000,2000-07-01,30.000,1,4,10.92,T142-2,1,-11.218815,-10.954185,-0.000000,263.455394
15,304.000,2000-07-01,30.000,1,4,10.92,T142-3,1,-33.831858,-0.087142,-0.000000,262.036766
15,304.000,2000-07-01,30.000,1,4,10.92,T142-5,1,-40.866528,-0.087472,-0.000000,256.367423
15,304.000,2000-07-01,30.000,1,4,10.92,T142-8,1,-9.137208,-17.565792,-0.000000,266.901947
15,304.000,2000-07-01,30.000,1,4,10.92,T142X4,1,0.000000,-0.000000,-0.000000,260.470264
15,304.000,2000-07-01,30.000,1,4,10.92,T142X6,1,-38.690109,-0.130891,-0.000000,245.586960
15,304.000,2000-07-01,30.000,1,4,10.92,T142X9,1,-59.212021,-0.861979,-0.000000,254.708064
16,332.000,2000-07-29,28.000,1,4,9.53,3-4-216,1,-113.901522,-8.785478,-0.000000,241.319543
16,332.000,2000-07-29,28.000,1,4,9.53,T142-1,1,-18.360997,-19.850003,-0.000000,236.110874
16,332.000,2000-07-29,28.000,1,4,9.53,T142-10,1,-33.408187,-0.057813,-0.000000,251.940390
16,332.000,2000-07-29,28.000,1,4,9.53,T142-12,1,-42.528759,-0.102241,-0.000000,253.420069
16,332.000,2000-07-29,28.000,1,4,9.53,T142-2,1,-10.289430,-11.096570,-0.000000,263.124021
16,332.000,2000-07-29,28.000,1,4,9.53,T142-3,1,-34.041354,-0.102646,-0.000000,261.543189
16,332.000,2000-07-29,28.000,1,4,9.53,T142-5,1,-43.835644,-0.110356,-0.000000,255.581932
16,332.000,2000-07-29,28.000,1,4,9.53,T142-8,1,-7.022357,-14.114643,-0.000000,267.359056
16,332.000,2000-07-29,28.000,1,4,9.53,T142X4,1,-0.000000,0.000000,-0.000000,260.119458
16,332.000,2000-07-29,28.000,1,4,9.53,T142X6,1,-38.091152,-0.154848,-0.000000,245.332965
16,332.000,2000-07-29,28.000,1,4,9.53,T142X9,1,-57.891314,-0.957686,-0.000000,254.395631
17,333.000,2000-07-30,1.000,1,1,2.93,3-4-216,1,-113.866647,-8.820353,-0.000000,241.302392
17,333.000,2000-07-30,1.000,1,1,2.93,T142-1,1,-18.358433,-19.852567,-0.000000,236.097047
17,333.000,2000-07-30,1.000,1,1,2.93,T142-10,1,-33.407462,-0.058538,-0.000000,251.918831
17,333.000,2000-07-30,1.000,1,1,2.93,T142-12,1,-42.527856,-0.103144,-0.000000,253.400938
17,333.000,2000-07-30,1.000,1,1,2.93,T142-16,1,0.000317,-0.000317,-0.000000,265.723143
17,333.000,2000-07-30,1.000,1,1,2.93,T142-2,1,-10.216858,-11.169142,-0.000000,263.108414
17,333.000,2000-07-30,1.000,1,1,2.93,T142-3,1,-34.040902,-0.103098,-0.000000,261.527471
17,333.000,2000-07-30,1.000,1,1,2.93,T142-5,1,-43.834722,-0.111278,-0.000000,255.562425
17,333.000,2000-07-30,1.000,1,1,2.93,T142-8,1,-7.010598,-14.126402,-0.000000,267.346131
17,333.000,2000-07-30,1.000,1,1,2.93,T142X4,1,0.003437,-0.003437,-0.000000,260.111044
17,333.000,2000-07-30,1.000,1,1,2.93,T142X6,1,-38.090769,-0.155231,-0.000000,245.316470
17,333.000,2000-07-30,1.000,1,1,2.93,T142X9,1,-57.886140,-0.962860,-0.000000,254.380742
18,335.000,2000-08-01,2.000,1,2,5.02,3-4-216,1,-113.600009,-9.086991,-0.000000,241.244376
18,335.000,2000-08-01,2.000,1,2,5.02,T142-1,1,-18.332241,-19.878759,-0.000000,236.077447
18,335.000,2000-08-01,2.000,1,2,5.02,T142-10,1,-33.407132,-0.058868,-0.000000,251.879593
18,335.000,2000-08-01,2.000,1,2,5.02,T142-11,1,0.000000,-0.000000,-0.000000,255.380355
18,335.000,2000-08-01,2.000,1,2,5.02,T142-12,1,-42.527274,-0.103726,-0.000000,253.364285
18,335.000,2000-08-01,2.000,1,2,5.02,T142-16,1,0.000000,-0.000000,-0.000000,265.692825
18,335.000,2000-08-01,2.000,1,2,5.02,T142-2,1,-10.232738,-11.153262,-0.000000,263.079157
18,335.000,2000-08-01,2.000,1,2,5.02,T142-3,1,-34.039660,-0.104340,-0.000000,261.496128
18,335.000,2000-08-01,2.000,1,2,5.02,T142-5,1,-43.834203,-0.111797,-0.000000,255.525791
18,335.000,2000-08-01,2.000,1,2,5.02,T142-8,1,-7.002193,-14.134807,-0.000000,267.317647
18,335.000,2000-08-01,2.000,1,2,5.02,T142X4,1,-0.000498,0.000498,-0.000000,260.084681
18,335.000,2000-08-01,2.000,1,2,5.02,T142X6,1,-38.088237,-0.157763,-0.000000,245.282957
18,335.000,2000-08-01,2.000,1,2,5.02,T142X9,1,-57.879559,-0.969441,-0.000000,254.351117
19,366.000,2000-09-01,31.000,1,4,9.96,3-4-216,1,-104.075924,-10.592076,-0.000000,241.909689
19,366.000,2000-09-01,31.000,1,4,9.96,T142-1,1,-16.382999,-17.550001,-0.000000,238.009788
19,366.000,2000-09-01,31.000,1,4,9.96,T142-10,1,-27.568138,-0.055862,-0.000000,251.863674
19,366.000,2000-09-01,31.000,1,4,9.96,T142-11,1,-32.520696,-0.104304,-0.000000,247.587817
19,366.000,2000-09-01,31.000,1,4,9.96,T142-12,1,-37.819066,-0.105934,-0.000000,253.129924
19,366.000,2000-09-01,31.000,1,4,9.96,T142-16,1,-29.611026,-0.298974,-0.000000,263.086568
19,366.000,2000-09-01,31.000,1,4,9.96,T142-2,1,-7.345007,-8.444993,-0.000000,262.980332
19,366.000,2000-09-01,31.000,1,4,9.96,T142-3,1,-26.532599,-0.093401,-0.000000,262.701708
19,366.000,2000-09-01,31.000,1,4,9.96,T142-5,1,-35.581034,-0.098966,-0.000000,255.673055
19,366.000,2000-09-01,31.000,1,4,9.96,T142-8,1,-5.655786,-11.311214,-0.000000,267.473379
19,366.000,2000-09-01,31.000,1,4,9.96,T142X4,1,0.000000,-0.000000,-0.000000,259.671475
19,366.000,2000-09-01,31.000,1,4,9.96,T142X6,1,-34.300646,-0.167354,-0.000000,246.133340
19,366.000,2000-09-01,31.000,1,4,9.96,T142X9,1,-52.712822,-0.967178,-0.000000,254.278099
20,396.000,2000-10-01,30.000,1,4,9.70,3-4-216,1,-89.090228,-10.614772,-0.000000,243.850815
20,396.000,2000-10-01,30.000,1,4,9.70,T142-1,1,-15.777296,-16.524704,-0.000000,238.407253
20,396.000,2000-10-01,30.000,1,4,9.70,T142-10,1,-26.195467,-0.062533,-0.000000,251.410326
20,396.000,2000-10-01,30.000,1,4,9.70,T142-11,1,-28.768464,-0.101536,-0.000000,247.692518
20,396.000,2000-10-01,30.000,1,4,9.70,T142-12,1,-47.356332,-0.157668,-0.000000,251.717058
20,396.000,2000-10-01,30.000,1,4,9.70,T142-13,1,-14.771620,-0.045380,-0.000000,250.300638
20,396.000,2000-10-01,30.000,1,4,9.70,T142-15,1,-19.725268,-0.069732,-0.000000,260.463635
20,396.000,2000-10-01,30.000,1,4,9.70,T142-16,1,-28.362938,-0.698062,-0.000000,262.516982
20,396.000,2000-10-01,30.000,1,4,9.70,T142-2,1,-6.446606,-7.623394,-0.000000,262.620149
20,396.000,2000-10-01,30.000,1,4,9.70,T142-3,1,-23.511932,-0.098068,-0.000000,262.885520
20,396.000,2000-10-01,30.000,1,4,9.70,T142-5,1,-33.007472,-0.104528,-0.000000,255.306281
20,396.000,2000-10-01,30.000,1,4,9.70,T142-8,1,-5.124392,-9.939608,-0.000000,267.274316
20,396.000,2000-10-01,30.000,1,4,9.70,T142X4,1,-0.000000,0.000000,-0.000000,259.209726
20,396.000,2000-10-01,30.000,1,4,9.70,T142X6,1,-32.302146,-0.183854,-0.000000,246.226207
20,396.000,2000-10-01,30.000,1,4,9.70,T142X7,1,-15.857732,-0.055268,-0.000000,251.631279
20,396.000,2000-10-01,30.000,1,4,9.70,T142X9,1,-52.208265,-1.051735,-0.000000,253.731747
21,420.000,2000-10-25,24.000,1,3,7.45,3-4-216,1,-79.475753,-10.455247,-0.000000,245.015359
21,420.000,2000-10-25,24.000,1,3,7.45,T142-1,1,-21.159110,-23.574890,-0.000000,231.125219
21,420.000,2000-10-25,24.000,1,3,7.45,T142-10,1,-26.425713,-0.073287,-0.000000,250.819254
21,420.000,2000-10-25,24.000,1,3,7.45,T142-11,1,-33.921000,-0.141000,-0.000000,245.889548
21,420.000,2000-10-25,24.000,1,3,7.45,T142-12,1,-53.902494,-0.205506,-0.000000,250.558147
21,420.000,2000-10-25,24.000,1,3,7.45,T142-13,1,-28.656400,-0.108600,-0.000000,247.321002
21,420.000,2000-10-25,24.000,1,3,7.45,T142-15,1,-32.329910,-0.132090,-0.000000,258.833001
21,420.000,2000-10-25,24.000,1,3,7.45,T142-16,1,-24.285117,-0.950883,-0.000000,262.353226
21,420.000,2000-10-25,24.000,1,3,7.45,T142-2,1,-7.188091,-8.744909,-0.000000,262.064503
21,420.000,2000-10-25,24.000,1,3,7.45,T142-3,1,-32.329648,-0.177352,-0.000000,260.433630
21,420.000,2000-10-25,24.000,1,3,7.45,T142-5,1,-40.023797,-0.147203,-0.000000,254.200608
21,420.000,2000-10-25,24.000,1,3,7.45,T142-8,1,-6.290876,-12.137124,-0.000000,266.333498
21,420.000,2000-10-25,24.000,1,3,7.45,T142X4,1,0.000011,-0.000011,-0.000000,258.775372
21,420.000,2000-10-25,24.000,1,3,7.45,T142X6,1,-26.532087,-0.164913,-0.000000,247.793595
21,420.000,2000-10-25,24.000,1,3,7.45,T142X7,1,-24.736013,-0.107987,-0.000000,248.629725
21,420.000,2000-10-25,24.000,1,3,7.45,T142X9,1,-54.125333,-1.194667,-0.000000,253.040894
22,427.000,2000-11-01,7.000,1,3,6.65,3-4-216,1,-79.212945,-10.718055,-0.000000,244.857753
22,427.000,2000-11-01,7.000,1,3,6.65,T142-1,1,-20.964141,-23.769859,-0.000000,231.074095
22,427.000,2000-11-01,7.000,1,3,6.65,T142-10,1,-26.423055,-0.075945,-0.000000,250.664243
22,427.000,2000-11-01,7.000,1,3,6.65,T142-11,1,-33.917022,-0.144978,-0.000000,245.715083
22,427.000,2000-11-01,7.000,1,3,6.65,T142-12,1,-53.897257,-0.210743,-0.000000,250.395737
22,427.000,2000-11-01,7.000,1,3,6.65,T142-13,1,-28.654421,-0.110579,-0.000000,247.139494
22,427.000,2000-11-01,7.000,1,3,6.65,T142-15,1,-32.338212,-0.123788,-0.000000,259.390139
22,427.000,2000-11-01,7.000,1,3,6.65,T142-16,1,-24.181392,-1.054608,-0.000000,262.219004
22,427.000,2000-11-01,7.000,1,3,6.65,T142-2,1,-7.149520,-8.783480,-0.000000,261.934410
22,427.000,2000-11-01,7.000,1,3,6.65,T142-3,1,-32.319398,-0.187602,-0.000000,260.295101
22,427.000,2000-11-01,7.000,1,3,6.65,T142-5,1,-40.019646,-0.151354,-0.000000,254.052859
22,427.000,2000-11-01,7.000,1,3,6.65,T142-8,1,-6.295106,-12.132894,-0.000000,266.205880
22,427.000,2000-11-01,7.000,1,3,6.65,T142X4,1,-0.000000,0.000000,-0.000000,258.609743
22,427.000,2000-11-01,7.000,1,3,6.65,T142X6,1,-26.527033,-0.169967,-0.000000,247.634843
22,427.000,2000-11-01,7.000,1,3,6.65,T142X7,1,-24.731308,-0.112692,-0.000000,248.462745
22,427.000,2000-11-01,7.000,1,3,6.65,T142X9,1,-54.095889,-1.224111,-0.000000,252.890547
23,457.000,2000-12-01,30.000,1,4,10.04,3-4-216,1,-70.370260,-10.476740,-0.000000,245.725656
23,457.000,2000-12-01,30.000,1,4,10.04,T142-1,1,-22.417165,-27.306835,-0.000000,227.986957
23,457.000,2000-12-01,30.000,1,4,10.04,T142-10,1,-24.584792,-0.082208,-0.000000,250.071623
23,457.000,2000-12-01,30.000,1,4,10.04,T142-11,1,-32.535449,-0.157551,-0.000000,245.232276
23,457.000,2000-12-01,30.000,1,4,10.04,T142-12,1,-51.412413,-0.226587,-0.000000,249.785027
23,457.000,2000-12-01,30.000,1,4,10.04,T142-13,1,-27.544104,-0.116896,-0.000000,246.541361
23,457.000,2000-12-01,30.000,1,4,10.04,T142-15,1,-46.112427,-0.208573,-0.000000,257.703636
23,457.000,2000-12-01,30.000,1,4,10.04,T142-16,1,-21.553501,-1.319499,-0.000000,261.731473
23,457.000,2000-12-01,30.000,1,4,10.04,T142-2,1,-11.194029,-14.846971,-0.000000,260.659744
23,457.000,2000-12-01,30.000,1,4,10.04,T142-3,1,-39.264431,-0.330569,-0.000000,258.027494
23,457.000,2000-12-01,30.000,1,4,10.04,T142-5,1,-62.949540,-0.291460,-0.000000,251.464812
23,457.000,2000-12-01,30.000,1,4,10.04,T142-8,1,-7.750261,-15.527739,-0.000000,264.878052
23,457.000,2000-12-01,30.000,1,4,10.04,T142X23,1,-3.173486,-0.006514,-0.000000,256.297657
23,457.000,2000-12-01,30.000,1,4,10.04,T142X4,1,-0.000000,0.000000,-0.000000,258.012577
23,457.000,2000-12-01,30.000,1,4,10.04,T142X6,1,-54.332714,-0.474286,-0.000000,236.286463
23,457.000,2000-12-01,30.000,1,4,10.04,T142X7,1,-20.294731,-0.110269,-0.000000,248.908529
23,457.000,2000-12-01,30.000,1,4,10.04,T142X9,1,-54.089877,-1.380123,-0.000000,252.169792
24,462.000,2000-12-06,5.000,1,3,7.50,3-4-216,1,-62.123590,-9.378410,-0.000000,247.271679
24,462.000,2000-12-06,5.000,1,3,7.50,T142-1,1,-21.395818,-26.296182,-0.000000,229.062450
24,462.000,2000-12-06,5.000,1,3,7.50,T142-10,1,-23.158792,-0.078208,-0.000000,250.106933
24,462.000,2000-12-06,5.000,1,3,7.50,T142-11,1,-28.199505,-0.134495,-0.000000,246.092591
24,462.000,2000-12-06,5.000,1,3,7.50,T142-12,1,-47.873427,-0.210573,-0.000000,249.993333
24,462.000,2000-12-06,5.000,1,3,7.50,T142-13,1,-25.342395,-0.107605,-0.000000,246.775325
24,462.000,2000-12-06,5.000,1,3,7.50,T142-15,1,-60.589666,-0.290334,-0.000000,256.545790
24,462.000,2000-12-06,5.000,1,3,7.50,T142-16,1,-16.074655,-1.034345,-0.000000,262.083737
24,462.000,2000-12-06,5.000,1,3,7.50,T142-17,1,0.000000,-0.000000,-0.000000,262.815106
24,462.000,2000-12-06,5.000,1,3,7.50,T142-2,1,-10.327741,-13.839259,-0.000000,260.696227
24,462.000,2000-12-06,5.000,1,3,7.50,T142-3,1,-34.209505,-0.294495,-0.000000,259.059419
24,462.000,2000-12-06,5.000,1,3,7.50,T142-5,1,-58.895910,-0.273090,-0.000000,251.672018
24,462.000,2000-12-06,5.000,1,3,7.50,T142-8,1,-5.292136,-10.604864,-0.000000,265.884090
24,462.000,2000-12-06,5.000,1,3,7.50,T142X22,1,-20.149976,-0.124024,-0.000000,250.056547
24,462.000,2000-12-06,5.000,1,3,7.50,T142X23,1,-8.734100,-0.022900,-0.000000,252.732618
24,462.000,2000-12-06,5.000,1,3,7.50,T142X25,1,-3.799099,-0.066901,-0.000000,259.089674
24,462.000,2000-12-06,5.000,1,3,7.50,T142X4,1,-0.000000,0.000000,-0.000000,257.947482
24,462.000,2000-12-06,5.000,1,3,7.50,T142X6,1,-48.020438,-0.420562,-0.000000,238.575189
24,462.000,2000-12-06,5.000,1,3,7.50,T142X7,1,-19.352710,-0.109290,-0.000000,248.991604
24,462.000,2000-12-06,5.000,1,3,7.50,T142X9,1,-45.442610,-1.144390,-0.000000,252.764551
25,474.000,2000-12-18,12.000,1,2,5.26,3-4-216,1,-61.872169,-9.629831,-0.000000,247.060996
25,474.000,2000-12-18,12.000,1,2,5.26,T142-1,1,-21.178519,-26.513481,-0.000000,228.906796
25,474.000,2000-12-18,12.000,1,2,5.26,T142-10,1,-23.155458,-0.081542,-0.000000,249.866317
25,474.000,2000-12-18,12.000,1,2,5.26,T142-11,1,-28.193390,-0.140610,-0.000000,245.856775
25,474.000,2000-12-18,12.000,1,2,5.26,T142-12,1,-47.866795,-0.217205,-0.000000,249.761749
25,474.000,2000-12-18,12.000,1,2,5.26,T142-13,1,-25.338652,-0.111348,-0.000000,246.510804
25,474.000,2000-12-18,12.000,1,2,5.26,T142-15,1,-60.580453,-0.299547,-0.000000,256.288392
25,474.000,2000-12-18,12.000,1,2,5.26,T142-16,1,-15.971779,-1.137221,-0.000000,261.842977
25,474.000,2000-12-18,12.000,1,2,5.26,T142-17,1,0.000023,-0.000023,-0.000000,262.569970
25,474.000,2000-12-18,12.000,1,2,5.26,T142-2,1,-10.210895,-13.956105,-0.000000,260.472660
25,474.000,2000-12-18,12.000,1,2,5.26,T142-3,1,-34.177052,-0.326948,-0.000000,258.814071
25,474.000,2000-12-18,12.000,1,2,5.26,T142-5,1,-58.886243,-0.282757,-0.000000,251.431030
25,474.000,2000-12-18,12.000,1,2,5.26,T142-8,1,-5.301419,-10.595581,-0.000000,265.643430
25,474.000,2000-12-18,12.000,1,2,5.26,T142X22,1,-20.146263,-0.127737,-0.000000,249.676976
25,474.000,2000-12-18,12.000,1,2,5.26,T142X23,1,-8.733465,-0.023535,-0.000000,252.372500
25,474.000,2000-12-18,12.000,1,2,5.26,T142X25,1,-3.779972,-0.086028,-0.000000,258.859111
25,474.000,2000-12-18,12.000,1,2,5.26,T142X4,1,0.000305,-0.000305,-0.000000,258.126788
25,474.000,2000-12-18,12.000,1,2,5.26,T142X6,1,-47.987749,-0.453251,-0.000000,238.333125
25,474.000,2000-12-18,12.000,1,2,5.26,T142X7,1,-19.338954,-0.123046,-0.000000,248.714453
25,474.000,2000-12-18,12.000,1,2,5.26,T142X9,1,-45.434212,-1.152788,-0.000000,252.540088
26,484.000,2000-12-28,10.000,1,2,5.25,3-4-216,1,-61.659481,-9.842519,-0.000000,246.844922
26,484.000,2000-12-28,10.000,1,2,5.25,T142-1,1,-21.019291,-26.672709,-0.000000,228.768203
26,484.000,2000-12-28,10.000,1,2,5.25,T142-10,1,-23.152568,-0.084432,-0.000000,249.656348
26,484.000,2000-12-28,10.000,1,2,5.25,T142-11,1,-28.187930,-0.146070,-0.000000,245.634899
26,484.000,2000-12-28,10.000,1,2,5.25,T142-12,1,-47.860768,-0.223232,-0.000000,249.550931
26,484.000,2000-12-28,10.000,1,2,5.25,T142-13,1,-25.335301,-0.114699,-0.000000,246.276868
26,484.000,2000-12-28,10.000,1,2,5.25,T142-15,1,-60.572322,-0.307678,-0.000000,256.084552
26,484.000,2000-12-28,10.000,1,2,5.25,T142-16,1,-15.890881,-1.218119,-0.000000,261.638203
26,484.000,2000-12-28,10.000,1,2,5.25,T142-17,1,0.000017,-0.000017,-0.000000,262.369554
26,484.000,2000-12-28,10.000,1,2,5.25,T142-2,1,-10.117618,-14.049382,-0.000000,260.277798
26,484.000,2000-12-28,10.000,1,2,5.25,T142-3,1,-34.148518,-0.355482,-0.000000,258.605279
26,484.000,2000-12-28,10.000,1,2,5.25,T142-5,1,-58.877836,-0.291164,-0.000000,251.224783
26,484.000,2000-12-28,10.000,1,2,5.25,T142-8,1,-5.312431,-10.584569,-0.000000,265.441682
26,484.000,2000-12-28,10.000,1,2,5.25,T142X22,1,-20.143643,-0.130357,-0.000000,249.431413
26,484.000,2000-12-28,10.000,1,2,5.25,T142X23,1,-8.730171,-0.026829,-0.000000,253.853861
26,484.000,2000-12-28,10.000,1,2,5.25,T142X25,1,-3.761874,-0.104126,-0.000000,258.658583
26,484.000,2000-12-28,10.000,1,2,5.25,T142X4,1,0.000164,-0.000164,-0.000000,257.929601
26,484.000,2000-12-28,10.000,1,2,5.25,T142X6,1,-47.958226,-0.482774,-0.000000,238.113407
26,484.000,2000-12-28,10.000,1,2,5.25,T142X7,1,-19.323546,-0.138454,-0.000000,248.492022
26,484.000,2000-12-28,10.000,1,2,5.25,T142X9,1,-45.419013,-1.167987,-0.000000,252.335912
27,486.000,2000-12-30,2.000,1,1,3.35,3-4-216,1,-61.633203,-9.868797,-0.000000,246.802390
27,486.000,2000-12-30,2.000,1,1,3.35,T142-1,1,-21.011505,-26.680495,-0.000000,228.731379
27,486.000,2000-12-30,2.000,1,1,3.35,T142-10,1,-23.151112,-0.085888,-0.000000,249.614040
27,486.000,2000-12-30,2.000,1,1,3.35,T142-11,1,-28.186803,-0.147197,-0.000000,245.590359
27,486.000,2000-12-30,2.000,1,1,3.35,T142-12,1,-47.858958,-0.225042,-0.000000,249.508387
27,486.000,2000-12-30,2.000,1,1,3.35,T142-13,1,-25.334337,-0.115663,-0.000000,246.230802
27,486.000,2000-12-30,2.000,1,1,3.35,T142-15,1,-60.570080,-0.309920,-0.000000,256.043881
