step,time_days,date,dt_days,converged,nonlinear_iters,wall_s,well,status,qO_sm3d,qW_sm3d,qG_sm3d,bhp_bar
1,30.000,1999-10-01,30.000,1,22,41.96,3-4-216,1,-42.266327,-0.044673,-0.000000,259.085754
2,61.000,1999-11-01,31.000,1,8,16.11,3-4-216,1,-79.377468,-0.144532,-0.000000,252.796480
3,91.000,1999-12-01,30.000,1,4,7.70,3-4-216,1,-78.376844,-0.133156,-0.000000,252.816760
4,119.000,1999-12-29,28.000,1,3,6.18,3-4-216,1,-80.413344,-0.142656,-0.000000,252.374469
5,122.000,2000-01-01,3.000,1,2,4.29,3-4-216,1,-80.413117,-0.142883,-0.000000,252.361596
5,122.000,2000-01-01,3.000,1,2,4.29,T142-2,1,-0.000731,0.000731,-0.000000,267.149159
6,153.000,2000-02-01,31.000,1,6,13.65,3-4-216,1,-81.346658,-0.171342,-0.000000,251.993746
6,153.000,2000-02-01,31.000,1,6,13.65,T142-2,1,-25.344334,-4.262666,-0.000000,264.954230
7,177.000,2000-02-25,24.000,1,4,9.85,3-4-216,1,-106.624937,-0.362063,-0.000000,247.576882
7,177.000,2000-02-25,24.000,1,4,9.85,T142-1,1,-5.199375,-0.003625,-0.000000,257.358433
7,177.000,2000-02-25,24.000,1,4,9.85,T142-2,1,-29.225964,-7.962036,-0.000000,264.188945
7,177.000,2000-02-25,24.000,1,4,9.85,T142X9,1,-21.264023,-0.017977,-0.000000,260.020904
8,182.000,2000-03-01,5.000,1,2,4.38,3-4-216,1,-106.610795,-0.376205,-0.000000,247.502432
8,182.000,2000-03-01,5.000,1,2,4.38,T142-1,1,-5.199252,-0.003748,-0.000000,257.321300
8,182.000,2000-03-01,5.000,1,2,4.38,T142-2,1,-28.637069,-8.550931,-0.000000,264.149761
8,182.000,2000-03-01,5.000,1,2,4.38,T142X4,1,0.000013,-0.000013,-0.000000,262.795352
8,182.000,2000-03-01,5.000,1,2,4.38,T142X9,1,-21.263219,-0.018781,-0.000000,259.961365
9,205.000,2000-03-24,23.000,1,5,9.53,3-4-216,1,-136.097693,-0.883307,-0.000000,242.085379
9,205.000,2000-03-24,23.000,1,5,9.53,T142-1,1,-31.990263,-15.018737,-0.000000,231.607536
9,205.000,2000-03-24,23.000,1,5,9.53,T142-2,1,-25.198400,-11.194600,-0.000000,263.821154
9,205.000,2000-03-24,23.000,1,5,9.53,T142X4,1,0.000000,-0.000000,-0.000000,262.069440
9,205.000,2000-03-24,23.000,1,5,9.53,T142X9,1,-80.849334,-0.312666,-0.000000,254.793031
10,210.000,2000-03-29,5.000,1,2,4.33,3-4-216,1,-136.024455,-0.956545,-0.000000,241.951998
10,210.000,2000-03-29,5.000,1,2,4.33,T142-1,1,-29.481060,-17.527940,-0.000000,232.048891
10,210.000,2000-03-29,5.000,1,2,4.33,T142-2,1,-24.576948,-11.816052,-0.000000,263.754613
10,210.000,2000-03-29,5.000,1,2,4.33,T142-8,1,0.000000,-0.000000,-0.000000,272.335699
10,210.000,2000-03-29,5.000,1,2,4.33,T142X4,1,0.000059,-0.000059,-0.000000,261.939570
10,210.000,2000-03-29,5.000,1,2,4.33,T142X9,1,-80.806962,-0.355038,-0.000000,254.672093
11,213.000,2000-04-01,3.000,1,2,4.64,3-4-216,1,-135.977143,-1.003857,-0.000000,241.887353
11,213.000,2000-04-01,3.000,1,2,4.64,T142-1,1,-28.389673,-18.619327,-0.000000,232.230614
11,213.000,2000-04-01,3.000,1,2,4.64,T142-2,1,-24.220339,-12.172661,-0.000000,263.718635
11,213.000,2000-04-01,3.000,1,2,4.64,T142-8,1,0.000000,-0.000000,-0.000000,272.305823
11,213.000,2000-04-01,3.000,1,2,4.64,T142X4,1,0.000047,-0.000047,-0.000000,261.871335
11,213.000,2000-04-01,3.000,1,2,4.64,T142X6,1,0.000000,-0.000000,-0.000000,261.819129
11,213.000,2000-04-01,3.000,1,2,4.64,T142X9,1,-80.780906,-0.381094,-0.000000,254.612497
12,238.000,2000-04-26,25.000,1,6,11.04,3-4-216,1,-143.223805,-2.043195,-0.000000,239.973266
12,238.000,2000-04-26,25.000,1,6,11.04,T142-1,1,-24.233222,-21.033778,-0.000000,233.241398
12,238.000,2000-04-26,25.000,1,6,11.04,T142-2,1,-17.520034,-11.503966,-0.000000,263.861200
12,238.000,2000-04-26,25.000,1,6,11.04,T142-3,1,-0.000000,0.000000,-0.000000,270.626255
12,238.000,2000-04-26,25.000,1,6,11.04,T142-8,1,-23.793310,-21.733690,-0.000000,264.233584
12,238.000,2000-04-26,25.000,1,6,11.04,T142X4,1,-0.000000,0.000000,-0.000000,261.380324
12,238.000,2000-04-26,25.000,1,6,11.04,T142X6,1,-50.352929,-0.117071,-0.000000,242.459564
12,238.000,2000-04-26,25.000,1,6,11.04,T142X9,1,-71.155665,-0.520335,-0.000000,254.815476
13,243.000,2000-05-01,5.000,1,2,4.45,3-4-216,1,-143.009128,-2.257872,-0.000000,239.851057
13,243.000,2000-05-01,5.000,1,2,4.45,T142-1,1,-23.790117,-21.476883,-0.000000,233.176512
13,243.000,2000-05-01,5.000,1,2,4.45,T142-12,1,0.000000,-0.000000,-0.000000,258.839694
13,243.000,2000-05-01,5.000,1,2,4.45,T142-2,1,-17.166690,-11.857310,-0.000000,263.789486
13,243.000,2000-05-01,5.000,1,2,4.45,T142-3,1,0.000000,-0.000000,-0.000000,270.556538
13,243.000,2000-05-01,5.000,1,2,4.45,T142-8,1,-21.829318,-23.697682,-0.000000,264.211413
13,243.000,2000-05-01,5.000,1,2,4.45,T142X4,1,0.000118,-0.000118,-0.000000,261.288004
13,243.000,2000-05-01,5.000,1,2,4.45,T142X6,1,-50.353160,-0.116840,-0.000000,242.356111
13,243.000,2000-05-01,5.000,1,2,4.45,T142X9,1,-71.106109,-0.569891,-0.000000,254.722434
14,274.000,2000-06-01,31.000,1,3,6.09,3-4-216,1,-135.280103,-4.373897,-0.000000,240.004159
14,274.000,2000-06-01,31.000,1,3,6.09,T142-1,1,-19.889269,-20.103731,-0.000000,235.792215
14,274.000,2000-06-01,31.000,1,3,6.09,T142-12,1,-43.140832,-0.069168,-0.000000,254.626177
14,274.000,2000-06-01,31.000,1,3,6.09,T142-2,1,-12.354349,-10.457651,-0.000000,263.821496
14,274.000,2000-06-01,31.000,1,3,6.09,T142-3,1,-14.188461,-0.025539,-0.000000,266.935906
14,274.000,2000-06-01,31.000,1,3,6.09,T142-8,1,-13.453382,-22.297618,-0.000000,265.829758
14,274.000,2000-06-01,31.000,1,3,6.09,T142X4,1,-0.000002,0.000002,-0.000000,260.861122
14,274.000,2000-06-01,31.000,1,3,6.09,T142X6,1,-44.502362,-0.124638,-0.000000,243.952502
14,274.000,2000-06-01,31.000,1,3,6.09,T142X9,1,-64.646601,-0.760399,-0.000000,254.740205
15,304.000,2000-07-01,30.000,1,4,8.24,3-4-216,1,-126.252868,-6.933132,-0.000000,240.258697
15,304.000,2000-07-01,30.000,1,4,8.24,T142-1,1,-17.912036,-18.809964,-0.000000,237.269447
15,304.000,2000-07-01,30.000,1,4,8.24,T142-10,1,-22.360665,-0.027335,-0.000000,253.551488
15,304.000,2000-07-01,30.000,1,4,8.24,T142-12,1,-41.792635,-0.085365,-0.000000,254.023762
15,304.000,2000-07-01,30.000,1,4,8.24,T142-2,1,-11.213723,-10.959277,-0.000000,263.455509
15,304.000,2000-07-01,30.000,1,4,8.24,T142-3,1,-33.831852,-0.087148,-0.000000,262.036533
15,304.000,2000-07-01,30.000,1,4,8.24,T142-5,1,-40.866532,-0.087468,-0.000000,256.367529
15,304.000,2000-07-01,30.000,1,4,8.24,T142-8,1,-9.137719,-17.565281,-0.000000,266.901609
15,304.000,2000-07-01,30.000,1,4,8.24,T142X4,1,0.000000,-0.000000,-0.000000,260.470411
15,304.000,2000-07-01,30.000,1,4,8.24,T142X6,1,-38.690144,-0.130856,-0.000000,245.587082
15,304.000,2000-07-01,30.000,1,4,8.24,T142X9,1,-59.211594,-0.862406,-0.000000,254.708137
16,332.000,2000-07-29,28.000,1,4,31.39,3-4-216,1,-113.868220,-8.818780,-0.000000,241.315493
16,332.000,2000-07-29,28.000,1,4,31.39,T142-1,1,-18.359611,-19.851389,-0.000000,236.111119
16,332.000,2000-07-29,28.000,1,4,31.39,T142-10,1,-33.408195,-0.057805,-0.000000,251.940644
16,332.000,2000-07-29,28.000,1,4,31.39,T142-12,1,-42.528765,-0.102235,-0.000000,253.420205
16,332.000,2000-07-29,28.000,1,4,31.39,T142-2,1,-10.285571,-11.100429,-0.000000,263.124109
16,332.000,2000-07-29,28.000,1,4,31.39,T142-3,1,-34.041368,-0.102632,-0.000000,261.543026
16,332.000,2000-07-29,28.000,1,4,31.39,T142-5,1,-43.835647,-0.110353,-0.000000,255.581998
16,332.000,2000-07-29,28.000,1,4,31.39,T142-8,1,-7.022933,-14.114067,-0.000000,267.358772
16,332.000,2000-07-29,28.000,1,4,31.39,T142X4,1,-0.000000,0.000000,-0.000000,260.119620
16,332.000,2000-07-29,28.000,1,4,31.39,T142X6,1,-38.091193,-0.154807,-0.000000,245.333054
16,332.000,2000-07-29,28.000,1,4,31.39,T142X9,1,-57.890975,-0.958025,-0.000000,254.395685
17,333.000,2000-07-30,1.000,1,1,2.64,3-4-216,1,-113.833594,-8.853250,-0.000000,241.298588
17,333.000,2000-07-30,1.000,1,1,2.64,T142-1,1,-18.357027,-19.853924,-0.000000,236.097214
17,333.000,2000-07-30,1.000,1,1,2.64,T142-10,1,-33.407436,-0.058521,-0.000000,251.919023
17,333.000,2000-07-30,1.000,1,1,2.64,T142-12,1,-42.527828,-0.103118,-0.000000,253.401027
17,333.000,2000-07-30,1.000,1,1,2.64,T142-16,1,0.000230,-0.000230,-0.000000,265.723795
17,333.000,2000-07-30,1.000,1,1,2.64,T142-2,1,-10.212135,-11.173838,-0.000000,263.109900
17,333.000,2000-07-30,1.000,1,1,2.64,T142-3,1,-34.040879,-0.103078,-0.000000,261.527307
17,333.000,2000-07-30,1.000,1,1,2.64,T142-5,1,-43.834660,-0.111285,-0.000000,255.562453
17,333.000,2000-07-30,1.000,1,1,2.64,T142-8,1,-7.011192,-14.125782,-0.000000,267.345746
17,333.000,2000-07-30,1.000,1,1,2.64,T142X4,1,0.003474,-0.003474,-0.000000,260.111123
17,333.000,2000-07-30,1.000,1,1,2.64,T142X6,1,-38.090757,-0.155195,-0.000000,245.316669
17,333.000,2000-07-30,1.000,1,1,2.64,T142X9,1,-57.885777,-0.963148,-0.000000,254.380985
18,335.000,2000-08-01,2.000,1,2,4.29,3-4-216,1,-113.566677,-9.120323,-0.000000,241.240550
18,335.000,2000-08-01,2.000,1,2,4.29,T142-1,1,-18.330903,-19.880097,-0.000000,236.077548
18,335.000,2000-08-01,2.000,1,2,4.29,T142-10,1,-33.407139,-0.058861,-0.000000,251.879834
18,335.000,2000-08-01,2.000,1,2,4.29,T142-11,1,0.000000,-0.000000,-0.000000,255.380619
18,335.000,2000-08-01,2.000,1,2,4.29,T142-12,1,-42.527282,-0.103718,-0.000000,253.364466
18,335.000,2000-08-01,2.000,1,2,4.29,T142-16,1,0.000000,-0.000000,-0.000000,265.693013
18,335.000,2000-08-01,2.000,1,2,4.29,T142-2,1,-10.228904,-11.157096,-0.000000,263.079784
18,335.000,2000-08-01,2.000,1,2,4.29,T142-3,1,-34.039676,-0.104324,-0.000000,261.495991
18,335.000,2000-08-01,2.000,1,2,4.29,T142-5,1,-43.834208,-0.111792,-0.000000,255.525890
18,335.000,2000-08-01,2.000,1,2,4.29,T142-8,1,-7.002793,-14.134207,-0.000000,267.317349
18,335.000,2000-08-01,2.000,1,2,4.29,T142X4,1,-0.000420,0.000420,-0.000000,260.084928
18,335.000,2000-08-01,2.000,1,2,4.29,T142X6,1,-38.088284,-0.157716,-0.000000,245.283214
18,335.000,2000-08-01,2.000,1,2,4.29,T142X9,1,-57.879249,-0.969751,-0.000000,254.351423
19,366.000,2000-09-01,31.000,1,4,45.25,3-4-216,1,-104.046934,-10.621066,-0.000000,241.906143
19,366.000,2000-09-01,31.000,1,4,45.25,T142-1,1,-16.381750,-17.551250,-0.000000,238.010015
19,366.000,2000-09-01,31.000,1,4,45.25,T142-10,1,-27.568143,-0.055857,-0.000000,251.863844
19,366.000,2000-09-01,31.000,1,4,45.25,T142-11,1,-32.520702,-0.104298,-0.000000,247.588004
19,366.000,2000-09-01,31.000,1,4,45.25,T142-12,1,-37.819071,-0.105929,-0.000000,253.130032
19,366.000,2000-09-01,31.000,1,4,45.25,T142-16,1,-29.611171,-0.298829,-0.000000,263.086441
19,366.000,2000-09-01,31.000,1,4,45.25,T142-2,1,-7.342987,-8.447013,-0.000000,262.980364
19,366.000,2000-09-01,31.000,1,4,45.25,T142-3,1,-26.532629,-0.093371,-0.000000,262.701599
19,366.000,2000-09-01,31.000,1,4,45.25,T142-5,1,-35.581037,-0.098963,-0.000000,255.673107
19,366.000,2000-09-01,31.000,1,4,45.25,T142-8,1,-5.656408,-11.310592,-0.000000,267.473133
19,366.000,2000-09-01,31.000,1,4,45.25,T142X4,1,-0.000001,0.000001,-0.000000,259.671611
19,366.000,2000-09-01,31.000,1,4,45.25,T142X6,1,-34.300690,-0.167310,-0.000000,246.133438
19,366.000,2000-09-01,31.000,1,4,45.25,T142X9,1,-52.712523,-0.967477,-0.000000,254.278180
20,396.000,2000-10-01,30.000,1,19,205.79,3-4-216,1,-89.039411,-10.665589,-0.000000,243.854195
20,396.000,2000-10-01,30.000,1,19,205.79,T142-1,1,-15.796009,-16.505991,-0.000000,238.403514
20,396.000,2000-10-01,30.000,1,19,205.79,T142-10,1,-26.195060,-0.062940,-0.000000,251.398145
20,396.000,2000-10-01,30.000,1,19,205.79,T142-11,1,-28.768221,-0.101779,-0.000000,247.668152
20,396.000,2000-10-01,30.000,1,19,205.79,T142-12,1,-47.355626,-0.158374,-0.000000,251.697880
20,396.000,2000-10-01,30.000,1,19,205.79,T142-13,1,-14.771389,-0.045611,-0.000000,250.266377
20,396.000,2000-10-01,30.000,1,19,205.79,T142-15,1,-19.725293,-0.069707,-0.000000,260.458265
20,396.000,2000-10-01,30.000,1,19,205.79,T142-16,1,-28.364958,-0.696042,-0.000000,262.518464
20,396.000,2000-10-01,30.000,1,19,205.79,T142-2,1,-6.445117,-7.624883,-0.000000,262.619222
20,396.000,2000-10-01,30.000,1,19,205.79,T142-3,1,-23.512418,-0.097582,-0.000000,262.886826
20,396.000,2000-10-01,30.000,1,19,205.79,T142-5,1,-33.007083,-0.104917,-0.000000,255.296509
20,396.000,2000-10-01,30.000,1,19,205.79,T142-8,1,-5.128386,-9.935614,-0.000000,267.275898
20,396.000,2000-10-01,30.000,1,19,205.79,T142X4,1,-0.000000,0.000000,-0.000000,259.191645
20,396.000,2000-10-01,30.000,1,19,205.79,T142X6,1,-32.301352,-0.184648,-0.000000,246.207606
20,396.000,2000-10-01,30.000,1,19,205.79,T142X7,1,-15.857411,-0.055589,-0.000000,251.604851
20,396.000,2000-10-01,30.000,1,19,205.79,T142X9,1,-52.208900,-1.051100,-0.000000,253.720828
21,420.000,2000-10-25,24.000,1,5,12.48,3-4-216,1,-79.440328,-10.490672,-0.000000,245.016739
21,420.000,2000-10-25,24.000,1,5,12.48,T142-1,1,-21.146942,-23.587058,-0.000000,231.131351
21,420.000,2000-10-25,24.000,1,5,12.48,T142-10,1,-26.425246,-0.073754,-0.000000,250.805468
21,420.000,2000-10-25,24.000,1,5,12.48,T142-11,1,-33.920760,-0.141240,-0.000000,245.864548
21,420.000,2000-10-25,24.000,1,5,12.48,T142-12,1,-53.901613,-0.206387,-0.000000,250.539447
21,420.000,2000-10-25,24.000,1,5,12.48,T142-13,1,-28.656118,-0.108882,-0.000000,247.290415
21,420.000,2000-10-25,24.000,1,5,12.48,T142-15,1,-32.330021,-0.131979,-0.000000,258.828357
21,420.000,2000-10-25,24.000,1,5,12.48,T142-16,1,-24.275147,-0.960853,-0.000000,262.354006
21,420.000,2000-10-25,24.000,1,5,12.48,T142-2,1,-7.183219,-8.749781,-0.000000,262.063476
21,420.000,2000-10-25,24.000,1,5,12.48,T142-3,1,-32.331538,-0.175462,-0.000000,260.431866
21,420.000,2000-10-25,24.000,1,5,12.48,T142-5,1,-40.023337,-0.147663,-0.000000,254.188384
21,420.000,2000-10-25,24.000,1,5,12.48,T142-8,1,-6.303114,-12.124886,-0.000000,266.332996
21,420.000,2000-10-25,24.000,1,5,12.48,T142X4,1,-0.000001,0.000001,-0.000000,258.761927
21,420.000,2000-10-25,24.000,1,5,12.48,T142X6,1,-26.531351,-0.165649,-0.000000,247.778780
21,420.000,2000-10-25,24.000,1,5,12.48,T142X7,1,-24.736615,-0.107385,-0.000000,248.610032
21,420.000,2000-10-25,24.000,1,5,12.48,T142X9,1,-54.124515,-1.195485,-0.000000,253.031671
22,427.000,2000-11-01,7.000,1,2,4.36,3-4-216,1,-79.182526,-10.748474,-0.000000,244.854353
22,427.000,2000-11-01,7.000,1,2,4.36,T142-1,1,-20.948136,-23.785864,-0.000000,231.082107
22,427.000,2000-11-01,7.000,1,2,4.36,T142-10,1,-26.422691,-0.076309,-0.000000,250.654889
22,427.000,2000-11-01,7.000,1,2,4.36,T142-11,1,-33.916959,-0.145041,-0.000000,245.700332
22,427.000,2000-11-01,7.000,1,2,4.36,T142-12,1,-53.896631,-0.211369,-0.000000,250.384714
22,427.000,2000-11-01,7.000,1,2,4.36,T142-13,1,-28.654301,-0.110699,-0.000000,247.123571
22,427.000,2000-11-01,7.000,1,2,4.36,T142-15,1,-32.338267,-0.123733,-0.000000,259.388883
22,427.000,2000-11-01,7.000,1,2,4.36,T142-16,1,-24.168610,-1.067390,-0.000000,262.219937
22,427.000,2000-11-01,7.000,1,2,4.36,T142-2,1,-7.146316,-8.786684,-0.000000,261.933909
22,427.000,2000-11-01,7.000,1,2,4.36,T142-3,1,-32.321283,-0.185717,-0.000000,260.295802
22,427.000,2000-11-01,7.000,1,2,4.36,T142-5,1,-40.019357,-0.151643,-0.000000,254.046154
22,427.000,2000-11-01,7.000,1,2,4.36,T142-8,1,-6.307793,-12.120207,-0.000000,266.205251
22,427.000,2000-11-01,7.000,1,2,4.36,T142X4,1,-0.000453,0.000453,-0.000000,258.731644
22,427.000,2000-11-01,7.000,1,2,4.36,T142X6,1,-26.526487,-0.170513,-0.000000,247.625258
22,427.000,2000-11-01,7.000,1,2,4.36,T142X7,1,-24.732062,-0.111938,-0.000000,248.451865
22,427.000,2000-11-01,7.000,1,2,4.36,T142X9,1,-54.094459,-1.225541,-0.000000,252.884574
23,457.000,2000-12-01,30.000,1,4,47.20,3-4-216,1,-70.345948,-10.501052,-0.000000,245.722816
23,457.000,2000-12-01,30.000,1,4,47.20,T142-1,1,-22.406476,-27.317524,-0.000000,227.991972
23,457.000,2000-12-01,30.000,1,4,47.20,T142-10,1,-24.584590,-0.082410,-0.000000,250.068186
23,457.000,2000-12-01,30.000,1,4,47.20,T142-11,1,-32.535516,-0.157484,-0.000000,245.227516
23,457.000,2000-12-01,30.000,1,4,47.20,T142-12,1,-51.412085,-0.226915,-0.000000,249.781652
23,457.000,2000-12-01,30.000,1,4,47.20,T142-13,1,-27.544027,-0.116973,-0.000000,246.536433
23,457.000,2000-12-01,30.000,1,4,47.20,T142-15,1,-46.112421,-0.208579,-0.000000,257.703538
23,457.000,2000-12-01,30.000,1,4,47.20,T142-16,1,-21.540176,-1.332824,-0.000000,261.731904
23,457.000,2000-12-01,30.000,1,4,47.20,T142-2,1,-11.185835,-14.855165,-0.000000,260.660175
23,457.000,2000-12-01,30.000,1,4,47.20,T142-3,1,-39.266786,-0.328214,-0.000000,258.028518
23,457.000,2000-12-01,30.000,1,4,47.20,T142-5,1,-62.949314,-0.291686,-0.000000,251.462827
23,457.000,2000-12-01,30.000,1,4,47.20,T142-8,1,-7.765005,-15.512995,-0.000000,264.876549
23,457.000,2000-12-01,30.000,1,4,47.20,T142X23,1,-3.173472,-0.006528,-0.000000,256.301294
23,457.000,2000-12-01,30.000,1,4,47.20,T142X4,1,-0.000000,0.000000,-0.000000,258.010794
23,457.000,2000-12-01,30.000,1,4,47.20,T142X6,1,-54.332025,-0.474975,-0.000000,236.283524
23,457.000,2000-12-01,30.000,1,4,47.20,T142X7,1,-20.295179,-0.109821,-0.000000,248.905085
23,457.000,2000-12-01,30.000,1,4,47.20,T142X9,1,-54.088400,-1.381600,-0.000000,252.168018
24,462.000,2000-12-06,5.000,1,3,6.04,3-4-216,1,-62.102052,-9.399948,-0.000000,247.269235
24,462.000,2000-12-06,5.000,1,3,6.04,T142-1,1,-21.386866,-26.305134,-0.000000,229.066663
24,462.000,2000-12-06,5.000,1,3,6.04,T142-10,1,-23.158617,-0.078383,-0.000000,250.104216
24,462.000,2000-12-06,5.000,1,3,6.04,T142-11,1,-28.199576,-0.134424,-0.000000,246.088969
24,462.000,2000-12-06,5.000,1,3,6.04,T142-12,1,-47.873151,-0.210849,-0.000000,249.990822
24,462.000,2000-12-06,5.000,1,3,6.04,T142-13,1,-25.342327,-0.107673,-0.000000,246.771604
24,462.000,2000-12-06,5.000,1,3,6.04,T142-15,1,-60.589637,-0.290363,-0.000000,256.545791
24,462.000,2000-12-06,5.000,1,3,6.04,T142-16,1,-16.063687,-1.045313,-0.000000,262.084103
24,462.000,2000-12-06,5.000,1,3,6.04,T142-17,1,0.000000,-0.000000,-0.000000,262.815511
24,462.000,2000-12-06,5.000,1,3,6.04,T142-2,1,-10.320256,-13.846744,-0.000000,260.696707
24,462.000,2000-12-06,5.000,1,3,6.04,T142-3,1,-34.211560,-0.292440,-0.000000,259.060360
24,462.000,2000-12-06,5.000,1,3,6.04,T142-5,1,-58.895722,-0.273278,-0.000000,251.670555
24,462.000,2000-12-06,5.000,1,3,6.04,T142-8,1,-5.302157,-10.594843,-0.000000,265.883194
24,462.000,2000-12-06,5.000,1,3,6.04,T142X22,1,-20.149936,-0.124064,-0.000000,250.052305
24,462.000,2000-12-06,5.000,1,3,6.04,T142X23,1,-8.734062,-0.022938,-0.000000,252.735987
24,462.000,2000-12-06,5.000,1,3,6.04,T142X25,1,-3.799474,-0.066526,-0.000000,259.089530
24,462.000,2000-12-06,5.000,1,3,6.04,T142X4,1,0.000000,-0.000000,-0.000000,257.945970
24,462.000,2000-12-06,5.000,1,3,6.04,T142X6,1,-48.019862,-0.421138,-0.000000,238.573044
24,462.000,2000-12-06,5.000,1,3,6.04,T142X7,1,-19.353101,-0.108899,-0.000000,248.989019
24,462.000,2000-12-06,5.000,1,3,6.04,T142X9,1,-45.441480,-1.145520,-0.000000,252.763286
25,474.000,2000-12-18,12.000,1,2,4.39,3-4-216,1,-61.850306,-9.651694,-0.000000,247.058756
25,474.000,2000-12-18,12.000,1,2,4.39,T142-1,1,-21.172107,-26.519893,-0.000000,228.909810
25,474.000,2000-12-18,12.000,1,2,4.39,T142-10,1,-23.155306,-0.081694,-0.000000,249.864554
25,474.000,2000-12-18,12.000,1,2,4.39,T142-11,1,-28.193472,-0.140528,-0.000000,245.854563
25,474.000,2000-12-18,12.000,1,2,4.39,T142-12,1,-47.866558,-0.217442,-0.000000,249.760275
25,474.000,2000-12-18,12.000,1,2,4.39,T142-13,1,-25.338586,-0.111414,-0.000000,246.508543
25,474.000,2000-12-18,12.000,1,2,4.39,T142-15,1,-60.580394,-0.299606,-0.000000,256.288474
25,474.000,2000-12-18,12.000,1,2,4.39,T142-16,1,-15.959065,-1.149935,-0.000000,261.843154
25,474.000,2000-12-18,12.000,1,2,4.39,T142-17,1,0.000023,-0.000023,-0.000000,262.570338
25,474.000,2000-12-18,12.000,1,2,4.39,T142-2,1,-10.203740,-13.963260,-0.000000,260.473185
25,474.000,2000-12-18,12.000,1,2,4.39,T142-3,1,-34.179117,-0.324883,-0.000000,258.814948
25,474.000,2000-12-18,12.000,1,2,4.39,T142-5,1,-58.886082,-0.282918,-0.000000,251.430185
25,474.000,2000-12-18,12.000,1,2,4.39,T142-8,1,-5.311240,-10.585760,-0.000000,265.642418
25,474.000,2000-12-18,12.000,1,2,4.39,T142X22,1,-20.146230,-0.127770,-0.000000,249.674138
25,474.000,2000-12-18,12.000,1,2,4.39,T142X23,1,-8.733429,-0.023571,-0.000000,252.375359
25,474.000,2000-12-18,12.000,1,2,4.39,T142X25,1,-3.780098,-0.085902,-0.000000,258.859231
25,474.000,2000-12-18,12.000,1,2,4.39,T142X4,1,0.000306,-0.000306,-0.000000,258.126998
25,474.000,2000-12-18,12.000,1,2,4.39,T142X6,1,-47.987197,-0.453803,-0.000000,238.331880
25,474.000,2000-12-18,12.000,1,2,4.39,T142X7,1,-19.339181,-0.122819,-0.000000,248.712901
25,474.000,2000-12-18,12.000,1,2,4.39,T142X9,1,-45.433171,-1.153829,-0.000000,252.539495
26,484.000,2000-12-28,10.000,1,2,4.68,3-4-216,1,-61.636364,-9.865636,-0.000000,246.842729
26,484.000,2000-12-28,10.000,1,2,4.68,T142-1,1,-21.014478,-26.677522,-0.000000,228.770472
26,484.000,2000-12-28,10.000,1,2,4.68,T142-10,1,-23.152429,-0.084571,-0.000000,249.655090
26,484.000,2000-12-28,10.000,1,2,4.68,T142-11,1,-28.188014,-0.145986,-0.000000,245.633410
26,484.000,2000-12-28,10.000,1,2,4.68,T142-12,1,-47.860553,-0.223447,-0.000000,249.549971
26,484.000,2000-12-28,10.000,1,2,4.68,T142-13,1,-25.335236,-0.114764,-0.000000,246.275356
26,484.000,2000-12-28,10.000,1,2,4.68,T142-15,1,-60.572247,-0.307753,-0.000000,256.084656
26,484.000,2000-12-28,10.000,1,2,4.68,T142-16,1,-15.872200,-1.236800,-0.000000,261.638493
26,484.000,2000-12-28,10.000,1,2,4.68,T142-17,1,0.000017,-0.000017,-0.000000,262.369880
26,484.000,2000-12-28,10.000,1,2,4.68,T142-2,1,-10.110769,-14.056231,-0.000000,260.278328
26,484.000,2000-12-28,10.000,1,2,4.68,T142-3,1,-34.150588,-0.353412,-0.000000,258.606103
26,484.000,2000-12-28,10.000,1,2,4.68,T142-5,1,-58.877688,-0.291312,-0.000000,251.224239
26,484.000,2000-12-28,10.000,1,2,4.68,T142-8,1,-5.322040,-10.574960,-0.000000,265.440606
26,484.000,2000-12-28,10.000,1,2,4.68,T142X22,1,-20.143612,-0.130388,-0.000000,249.429325
26,484.000,2000-12-28,10.000,1,2,4.68,T142X23,1,-8.730139,-0.026861,-0.000000,253.853511
26,484.000,2000-12-28,10.000,1,2,4.68,T142X25,1,-3.761762,-0.104238,-0.000000,258.658810
26,484.000,2000-12-28,10.000,1,2,4.68,T142X4,1,0.000164,-0.000164,-0.000000,257.929925
26,484.000,2000-12-28,10.000,1,2,4.68,T142X6,1,-47.957673,-0.483327,-0.000000,238.112592
26,484.000,2000-12-28,10.000,1,2,4.68,T142X7,1,-19.323579,-0.138421,-0.000000,248.490967
26,484.000,2000-12-28,10.000,1,2,4.68,T142X9,1,-45.418086,-1.168914,-0.000000,252.335649
27,486.000,2000-12-30,2.000,1,2,4.52,3-4-216,1,-61.593244,-9.908756,-0.000000,246.798284
27,486.000,2000-12-30,2.000,1,2,4.52,T142-1,1,-20.983735,-26.708265,-0.000000,228.742294
27,486.000,2000-12-30,2.000,1,2,4.52,T142-10,1,-23.151852,-0.085148,-0.000000,249.612947
27,486.000,2000-12-30,2.000,1,2,4.52,T142-11,1,-28.186926,-0.147074,-0.000000,245.589004
27,486.000,2000-12-30,2.000,1,2,4.52,T142-12,1,-47.859347,-0.224653,-0.000000,249.507561
27,486.000,2000-12-30,2.000,1,2,4.52,T142-13,1,-25.334585,-0.115415,-0.000000,246.229466
27,486.000,2000-12-30,2.000,1,2,4.52,T142-15,1,-60.570595,-0.309405,-0.000000,256.044023
