step,time_days,date,dt_days,converged,nonlinear_iters,wall_s,well,status,qO_sm3d,qW_sm3d,qG_sm3d,bhp_bar
2,14.000,2000-01-15,7.000,1,13,24.95,WELL5,1,-2764.179209,-723.920791,-278799.968645,76.233302
2,14.000,2000-01-15,7.000,1,13,24.95,WELL6,1,-0.000000,10553.720000,-0.000000,350.864007
2,14.000,2000-01-15,7.000,1,13,24.95,WELL7,1,0.000000,5973.530000,0.000000,340.986848
2,14.000,2000-01-15,7.000,1,13,24.95,WELL8,1,0.000000,6136.160000,0.000000,340.523276
2,14.000,2000-01-15,7.000,1,13,24.95,WELL9,1,-0.000000,10262.350000,-0.000000,351.773150
3,21.000,2000-01-22,7.000,1,13,25.72,WELL1,1,-8514.519626,-1229.871928,-884280.912622,1.013250
3,21.000,2000-01-22,7.000,1,13,25.72,WELL2,1,-2970.322483,-722.567517,-304682.897979,69.483476
3,21.000,2000-01-22,7.000,1,13,25.72,WELL3,1,-2894.711441,-707.028559,-296090.923229,70.874575
3,21.000,2000-01-22,7.000,1,13,25.72,WELL4,1,-2793.747275,-679.922725,-286214.349639,76.883906
3,21.000,2000-01-22,7.000,1,13,25.72,WELL5,1,-2868.124590,-700.825410,-293607.888280,72.671338
3,21.000,2000-01-22,7.000,1,13,25.72,WELL6,1,0.000000,10383.400000,0.000000,352.747119
3,21.000,2000-01-22,7.000,1,13,25.72,WELL7,1,0.000000,5925.080000,0.000000,341.039710
3,21.000,2000-01-22,7.000,1,13,25.72,WELL8,1,0.000000,6112.220000,0.000000,340.397769
3,21.000,2000-01-22,7.000,1,13,25.72,WELL9,1,0.000000,10088.770000,0.000000,354.165439
